seller_id,warehouse_id,model,myntra_sku_code,seller_sku_code,style_id,sku_id,brand,order_created_date,inscanned_on,fmpu_date,order_delivered_date,return_created_date,refunded_date,order_rto_date,is_refunded,exchange_id,order_id,order_group_id,order_line_id,seller_order_id,type,status,store_packet_id,seller_packet_id_fk,quantity,return_id,return_mode,return_reason,return_status,forward_tracking_number,return_tracking_number,master_bag_id,LMDO_status,lmdo_last_modified_on,Gatepass_Id,Gatepass_Status,Gatepass_Type,Gatepass_LastModified
12566,17264,PPMP,LTWDWHOG45412705,45412705,13105364,45412705,Leather World,22-04-2023,25-04-2023,24-04-2023,,,,25-04-2023,,,7349012381,4893852395,9348988421,e7dfdf54-40ea-4a71-be93-61aebf0dbe65,RTO,Delivered,7349012381,,1,,,,,ML1372269130,,270281854,DELIVERED,2023-05-05,,,,
12566,17264,PPMP,LTWDBELT63467272,36LWGW2213,20318946,63467272,Leather World,22-04-2023,22-04-2023,22-04-2023,30-04-2023,2023-04-30,01-05-2023,,1,,7348112278,4893346982,9348088318,c0c5e893-454d-46d4-8d74-316663dd43ac,Return,Ret Created,7348112278,,1,4333572825,OPEN_BOX_PICKUP,Size is too Small,RL,MYNC0056823953,MYNR0029525496,,,,,,,
12566,17264,PPMP,LTWDDFBG45356535,45356535,13074238,45356535,Leather World,22-04-2023,22-04-2023,22-04-2023,,,,30-04-2023,,,7347937894,4893255621,9347913934,3ae81bab-70c8-444c-a4fc-129dfe6e887c,RTO,RTO Created,7347937894,,1,,,,,1.32E+11,,,,,,,,
12566,17264,PPMP,LTWDWHOG40373826,40373826,11616936,40373826,Leather World,22-04-2023,25-04-2023,24-04-2023,,,,23-04-2023,,,7348669160,4893666816,9348645200,790e68c2-83cb-435d-8ebe-dc27dd813203,RTO,Delivered,7348669160,,1,,,,,ML1372268909,,269913566,DELIVERED,2023-05-01,,,,
12566,17264,PPMP,FLFSHDBG47716636,47716636,14353710,47716636,Fly Fashion,22-04-2023,,,,,,29-04-2023,,,7348426401,4893532840,9348402441,a5896036-65d8-4c77-8e5e-a5a34edb4271,RTO,RTO Created,7348426401,,1,,,,,MYSP1002414639,,,,,,,,
12566,17264,PPMP,LTWDDFBG47081852,47081852,14005110,47081852,Leather World,22-04-2023,25-04-2023,24-04-2023,,,,23-04-2023,,,7348745821,4893709843,9348721861,608fccd0-4d5d-49b1-9c3d-4d622e5ab289,RTO,Delivered,7348745821,,1,,,,,1.32E+11,,269729952,DELIVERED,2023-04-27,,,,
12566,17264,PPMP,LTWDWHOG00000067,28245914,5965366,28245914,Leather World,22-04-2023,23-04-2023,22-04-2023,,,,22-04-2023,,,7348106024,4893343433,9348082064,6c3ad283-7b1e-4a58-bf4a-4bf972869dc8,RTO,Delivered,7348106024,,1,,,,,MYNP0052379662,,269853121,DELIVERED,2023-04-29,,,,
12566,17264,PPMP,LTWDBAPK34555060,34555060,9890067,34555060,Leather World,22-04-2023,26-04-2023,25-04-2023,,,,28-04-2023,,,7348185029,4893387672,9348161069,43cd1ad5-2a0e-4311-8356-87ebe29ac431,RTO,Delivered,7348185029,,1,,,,,ML1372269456,,270281854,DELIVERED,2023-05-05,,,,
12566,17264,PPMP,LTWDWHOG40373826,40373826,11616936,40373826,Leather World,22-04-2023,22-04-2023,22-04-2023,27-04-2023,2023-04-30,01-05-2023,,1,,7347949679,4893261877,9347925719,674328b5-e61d-4370-96e4-72e125015159,Return,Ret Created,7347949679,,1,4333509965,OPEN_BOX_PICKUP,Received a poor quality product,RL,MYNP0052363156,MYNR0029510968,,,,,,,
12566,17264,PPMP,LTWDBELT63116724,LB2210,20220648,63116724,Leather World,22-04-2023,23-04-2023,,24-04-2023,2023-04-24,25-04-2023,,1,,7348116858,4893349492,9348092898,8e916566-20c9-4260-a6ff-4062fed3ca03,Return,Ret Delivered,7348116858,,1,4332161555,OPEN_BOX_PICKUP,Different product was delivered,DLS,MYSC1004129101,MYSR1001910669,,,,,,,
12566,17264,PPMP,FLFSHDBG47716636,47716636,14353710,47716636,Fly Fashion,22-04-2023,22-04-2023,22-04-2023,,,,23-04-2023,,,7348085754,4893332309,9348061794,199be9db-8067-41fd-a117-d0faecd85ecc,RTO,Delivered,7348085754,,1,,,,,ML1371610665,,269974172,DELIVERED,2023-05-01,,,,
12566,17264,PPMP,LTWDWHOG40373826,40373826,11616936,40373826,Leather World,22-04-2023,25-04-2023,24-04-2023,26-04-2023,2023-04-27,28-04-2023,,1,,7348871731,4893779590,9348847771,eadec0e3-6332-469b-b633-e69c14727f76,Return,Ret Delivered,7348871731,,1,4332925711,OPEN_BOX_PICKUP,Product image was better than the actual product,DLS,ML1372270392,ML1377290721,270181565,DELIVERED,2023-05-04,,,,
12566,17264,PPMP,LTWDDFBG45356536,45356536,13074240,45356536,Leather World,22-04-2023,22-04-2023,22-04-2023,,,,27-04-2023,,,7347852785,4893209215,9347828825,96953103-5b71-4cd8-9f20-0324ef91abcb,RTO,Delivered,7347852785,,1,,,,,1.32E+11,,270281854,DELIVERED,2023-05-05,,,,
12566,17264,PPMP,LTWDWHOG50173693,LWWC2104,15544500,50173693,Leather World,22-04-2023,25-04-2023,24-04-2023,29-04-2023,2023-04-29,30-04-2023,,1,,7348879241,4893783631,9348855281,fa10162f-6f4a-45db-989b-eb85b132c641,Return,Ret Delivered,7348879241,,1,4333383765,OPEN_BOX_PICKUP,Received a poor quality product,DLS,ML1372269437,ML1379191859,270550524,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDWHOG33893860,33893860,9192451,33893860,Leather World,22-04-2023,25-04-2023,24-04-2023,25-04-2023,2023-04-27,27-04-2023,,1,7354159285,7348788021,4893733727,9348764061,eea34089-d06a-4133-9eb8-0b7bccf5ce18,Return,Ret Delivered,7348788021,,1,4332784615,OPEN_BOX_PICKUP,Defective product was delivered,DLS,ML1372269442,ML1376697919,270550189,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,FLFSHDBG47180083,47180083,14059780,47180083,Fly Fashion,22-04-2023,22-04-2023,22-04-2023,,,,30-04-2023,,,7348118638,4893350488,9348094678,70d44a6c-c338-428f-8d25-425da397e15f,RTO,RTO Created,7348118638,,1,,,,,MYNP0052379882,,,,,,,,
12566,17264,PPMP,LTWDLABA48522310,48522310,14626346,48522310,Leather World,22-04-2023,25-04-2023,24-04-2023,28-04-2023,2023-04-29,03-05-2023,,1,,7348817921,4893750110,9348793961,6c6f73ab-843b-4844-ba21-705f106e1a1a,Return,Ret Delivered,7348817921,,1,4333391019,CLOSED_BOX_PICKUP,I do not need it anymore,DLS,1.32E+11,1.32E+11,270550524,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDDFBG47081852,47081852,14005110,47081852,Leather World,22-04-2023,22-04-2023,22-04-2023,27-04-2023,2023-04-27,02-05-2023,,1,,7347896980,4893234164,9347873020,8f1113e8-379a-4e11-9a10-a07fb3c0c4f8,Return,Ret Delivered,7347896980,,1,4332783154,CLOSED_BOX_PICKUP,Product image was better than the actual product,DLS,1.32E+11,1.32E+11,270538794,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDHDBG40212784,40212784,11557750,40212784,Leather World,22-04-2023,25-04-2023,24-04-2023,,,,29-04-2023,,,7348264889,4893432412,9348240929,b1150fdb-221c-4663-9082-d64c821c1151,RTO,Delivered,7348264889,,1,,,,,ML1372269238,,270539453,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDDFBG38612044,38612044,11176596,38612044,Leather World,22-04-2023,25-04-2023,24-04-2023,27-04-2023,2023-04-27,30-04-2023,,1,,7348768172,4893722469,9348744212,fe6265b0-700f-4b7d-b70a-7d955c294ebd,Return,Ret Delivered,7348768172,,1,4332864829,CLOSED_BOX_PICKUP,Color is different,DLS,1.32E+11,1.32E+11,270273987,DELIVERED,2023-05-05,,,,
12566,17264,PPMP,LTWDDFBG47081851,47081851,14005112,47081851,Leather World,23-04-2023,25-04-2023,24-04-2023,,,,29-04-2023,,,7349255957,4893969499,9349231997,ab276426-3e42-4715-aaf5-d9047e666730,RTO,Delivered,7349255957,,1,,,,,1.32E+11,,270281690,DELIVERED,2023-05-05,,,,
12566,17264,PPMP,LTWDBELT63514870,34LWGW2208,20331884,63514870,Leather World,23-04-2023,25-04-2023,24-04-2023,29-04-2023,2023-04-30,01-05-2023,,1,,7350519667,4894628419,9350495707,2c2d6374-ebfc-464c-9f2d-cd68cacc76d2,Return,Ret Created,7350519667,,1,4333659553,OPEN_BOX_PICKUP,Received a poor quality product,RL,MYNP0052604701,MYNR0029553554,,,,,,,
12566,17264,PPMP,LTWDWHOG68257046,4 Black Window,21651830,68257046,Leather World,23-04-2023,25-04-2023,24-04-2023,30-04-2023,2023-04-30,01-05-2023,,1,,7349136820,4893911972,9349112860,20687724-30d7-4874-8c8f-9fd4039437a1,Return,Ret Delivered,9390533659,,1,4333620696,OPEN_BOX_PICKUP,Delivery was delayed,DLS,ML1372269961,ML1380119419,270550524,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDHDBG42389402,42389402,12164776,42389402,Leather World,23-04-2023,25-04-2023,24-04-2023,29-04-2023,2023-04-30,30-04-2023,,1,,7349367917,4894029534,9349343957,9c4859e6-a985-49bf-8b3c-9042ca92567a,Return,Ret Created,7349367917,,1,4333521036,OPEN_BOX_PICKUP,Received a poor quality product,RL,MYNC0057049948,MYNR0029513767,,,,,,,
12566,17264,PPMP,LTWDWHOG39274142,39274142,11333912,39274142,Leather World,23-04-2023,,,,,,29-04-2023,,,7349186528,4893933997,9349162568,468507f1-005a-4d82-b243-97b8958434db,RTO,RTO Created,7349186528,,1,,,,,MYSP1002413591,,,,,,,,
12566,17264,PPMP,LTWDWHOG45528578,45528578,13168678,45528578,Leather World,23-04-2023,25-04-2023,24-04-2023,30-04-2023,2023-04-30,01-05-2023,,1,,7349136819,4893911972,9349112859,20687724-30d7-4874-8c8f-9fd4039437a1,Return,Ret Delivered,9390533659,,1,4333620574,OPEN_BOX_PICKUP,Delivery was delayed,DLS,ML1372269961,ML1380119527,270538794,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDDFBG39725584,39725584,11438640,39725584,Leather World,23-04-2023,28-04-2023,27-04-2023,,,,26-04-2023,,,7349299180,4893992554,9349275220,0abaddd1-7741-46e3-a287-c601c3b58065,RTO,Delivered,7349299180,,1,,,,,1.32E+11,,269974172,DELIVERED,2023-05-01,,,,
12566,17264,PPMP,LTWDHDBG40212782,40212782,11557748,40212782,Leather World,23-04-2023,25-04-2023,24-04-2023,26-04-2023,2023-04-27,28-04-2023,,1,,7350578474,4894652396,9350554514,13d1bfd6-1ed0-46b6-b9b7-a89754b4888e,Return,Ret Delivered,7350578474,,1,4332871223,OPEN_BOX_PICKUP,It did not look good on me,DLS,ML1373447206,ML1377159411,270181565,DELIVERED,2023-05-04,,,,
12566,17264,PPMP,LTWDHDBG42389402,42389402,12164776,42389402,Leather World,23-04-2023,25-04-2023,24-04-2023,28-04-2023,2023-04-28,29-04-2023,,1,,7349291342,4893988295,9349267382,85362ebe-e9e2-434b-83a9-eea9021d6f2b,Return,Ret Delivered,7349291342,,1,4333182348,OPEN_BOX_PICKUP,I do not need it anymore,DLS,MYNC0056901497,MYNR0029416267,270550189,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDHDBG42389402,42389402,12164776,42389402,Leather World,23-04-2023,25-04-2023,24-04-2023,28-04-2023,2023-04-28,29-04-2023,,1,,7350190801,4894473576,9350166841,bd16d9a0-949a-457e-9677-6e3ace073153,Return,Ret Delivered,7350190801,,1,4333142800,OPEN_BOX_PICKUP,I do not need it anymore,DLS,ML1373447854,ML1378210838,270538794,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDWHOG00000011,14905242,2297233,14905242,Leather World,23-04-2023,27-04-2023,24-04-2023,,,,26-04-2023,,,7349654594,4894186539,9349630634,f732c88a-6838-46f6-b381-ab586abf2d03,RTO,Delivered,7349654594,,1,,,,,MYNC0057025176,,270123750,DELIVERED,2023-05-03,,,,
12566,17264,PPMP,LTWDRGNR47981246,47981246,14453606,47981246,Leather World,23-04-2023,25-04-2023,24-04-2023,,,,24-04-2023,,,7349347758,4894018434,9349323798,3ee0befe-74ed-42f6-b3c5-528685e54923,RTO,Delivered,7349347758,,1,,,,,MYNP0052635779,,269914873,DELIVERED,2023-05-01,,,,
12566,17264,PPMP,LTWDHDBG42389402,42389402,12164776,42389402,Leather World,23-04-2023,25-04-2023,24-04-2023,28-04-2023,2023-04-29,03-05-2023,,1,,7350004155,4894374635,9349980195,46eef347-f3fc-40b7-8940-b29226b56d63,Return,Ret Created,7350004155,,1,4333243355,OPEN_BOX_PICKUP,Received a poor quality product,RL,ML1373448389,ML1378435033,270732479,NEW,2023-05-10,,,,
12566,17264,PPMP,LTWDLABA39830842,39830842,11463338,39830842,Leather World,23-04-2023,25-04-2023,24-04-2023,29-04-2023,2023-04-30,06-05-2023,,1,,7350120016,4894436772,9350096056,90eec4f2-bc2f-40ea-81fd-8e2a38a3ea5c,Return,Ret Created,7350120016,,1,4333502260,CLOSED_BOX_PICKUP,Product looked old,RL,1.32E+11,1.32E+11,,,,,,,
12566,17264,PPMP,LTWDBELT59709586,LWGW2218,19274528,59709586,Leather World,23-04-2023,25-04-2023,24-04-2023,27-04-2023,2023-04-27,28-04-2023,,1,,7350334887,4894545367,9350310927,8ac08015-11af-4887-9407-0431d7cb40ca,Return,Ret Delivered,7350334887,,1,4332941498,OPEN_BOX_PICKUP,Wrong size was delivered,DLS,ML1373447006,ML1377315314,270274259,DELIVERED,2023-05-05,,,,
12566,17264,PPMP,LTWDDFBG47081851,47081851,14005112,47081851,Leather World,23-04-2023,26-04-2023,24-04-2023,,,,24-04-2023,,,7349793065,4894260938,9349769105,f85b4a78-9980-41d9-b964-454b55ca7b29,RTO,Delivered,7349793065,,1,,,,,1.32E+11,,269915344,DELIVERED,2023-05-01,,,,
12566,17264,PPMP,LTWDBAPK34555060,34555060,9890067,34555060,Leather World,23-04-2023,27-04-2023,25-04-2023,,,,25-04-2023,,,7350124076,4894439032,9350100116,762292ed-1a25-4421-821a-800873daee37,RTO,Delivered,7350124076,,1,,,,,ML1373448076,,269914873,DELIVERED,2023-05-01,,,,
12566,17264,PPMP,LTWDDFBG38612042,38612042,11176594,38612042,Leather World,23-04-2023,25-04-2023,24-04-2023,28-04-2023,2023-04-28,04-05-2023,,1,,7350568891,4894648605,9350544931,c9539e84-bff1-473f-a468-fbde0e23f8b0,Return,Ret Delivered,7350568891,,1,4333125998,CLOSED_BOX_PICKUP,Defective product was delivered,DLS,1.32E+11,1.32E+11,270550524,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDHDBG42389402,42389402,12164776,42389402,Leather World,23-04-2023,25-04-2023,24-04-2023,25-04-2023,2023-04-26,26-04-2023,,1,,7350468378,4894606222,9350444418,420be00d-6ede-4267-b38f-a1c76e3b5892,Return,Ret Delivered,7350468378,,1,4332514089,OPEN_BOX_PICKUP,Received a poor quality product,DLS,ML1373447319,ML1375509334,270187589,DELIVERED,2023-05-04,,,,
12566,17264,PPMP,LTWDHDBG42389402,42389402,12164776,42389402,Leather World,24-04-2023,26-04-2023,25-04-2023,26-04-2023,2023-04-26,27-04-2023,,1,,7351202199,4895000166,9351178239,23ba913c-9867-4697-a078-23f831d410f9,Return,Ret Delivered,7351202199,,1,4332675637,OPEN_BOX_PICKUP,I do not need it anymore,DLS,ML1374595540,ML1376316544,269974172,DELIVERED,2023-05-01,,,,
12566,17264,PPMP,LTWDWHOG40373826,40373826,11616936,40373826,Leather World,24-04-2023,26-04-2023,25-04-2023,,,,26-04-2023,,,7351133794,4894958453,9351109834,06d89107-016f-42b5-aa7a-8f4adf8ba60d,RTO,Delivered,7351133794,,1,,,,,ML1374595636,,270539096,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDHDBG42389402,42389402,12164776,42389402,Leather World,24-04-2023,26-04-2023,25-04-2023,29-04-2023,2023-04-29,29-04-2023,,1,,7351350511,4895093707,9351326551,7609fb7c-0edd-42f8-a823-910f0f60f33f,Return,Ret Created,7351350511,,1,4333331346,OPEN_BOX_PICKUP,Received a poor quality product,RL,7032871221,ML1378991010,,,,,,,
12566,17264,PPMP,LTWDWHOG00000057,28245904,5965356,28245904,Leather World,24-04-2023,26-04-2023,25-04-2023,28-04-2023,2023-04-28,28-04-2023,,1,,7351379594,4895111590,9351355634,c520522d-d37e-408f-ac6d-fefb87ac58d7,Return,Ret Delivered,7351379594,,1,4333083727,OPEN_BOX_PICKUP,Received a poor quality product,DLS,ML1374595736,ML1377982429,270181565,DELIVERED,2023-05-04,,,,
12566,17264,PPMP,LTWDDFBG47081851,47081851,14005112,47081851,Leather World,24-04-2023,26-04-2023,25-04-2023,30-04-2023,2023-04-30,05-05-2023,,1,,7350985464,4894870128,9350961504,2935112f-fb53-46c6-9e8b-a2ece65406b9,Return,Ret Created,7350985464,,1,4333532538,CLOSED_BOX_PICKUP,Color is different,RL,1.32E+11,1.32E+11,270731834,NEW,2023-05-10,,,,
12566,17264,PPMP,LTWDDFBG47081852,47081852,14005110,47081852,Leather World,24-04-2023,26-04-2023,25-04-2023,29-04-2023,2023-04-29,04-05-2023,,1,,7351353781,4895095650,9351329821,9074edca-12fe-4f52-a446-8235c355dea7,Return,Ret Delivered,7351353781,,1,4333295008,CLOSED_BOX_PICKUP,Product image was better than the actual product,DLS,1.32E+11,1.32E+11,270651745,DELIVERED,2023-05-10,,,,
12566,17264,PPMP,LTWDHDBG40212782,40212782,11557748,40212782,Leather World,24-04-2023,29-04-2023,24-04-2023,,,,29-04-2023,,,7350790744,4894756624,9350766783,9ed65eb1-d23b-4d3b-a3e5-2ffa5d5ebd5d,RTO,Delivered,7350790744,,1,,,,,1.32E+11,,270550524,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDWHOG45412705,45412705,13105364,45412705,Leather World,24-04-2023,26-04-2023,25-04-2023,28-04-2023,2023-04-30,30-04-2023,,1,7358161538,7351431728,4895142925,9351407768,1c32d8d2-38c7-4f11-8b5e-598b41842a16,Return,Ret Delivered,9391410420,,1,4333524047,OPEN_BOX_PICKUP,Different product was delivered,DLS,ML1374596275,ML1379788722,270651745,DELIVERED,2023-05-10,,,,
12566,17264,PPMP,LTWDDFBG47081852,47081852,14005110,47081852,Leather World,24-04-2023,26-04-2023,25-04-2023,28-04-2023,2023-04-28,01-05-2023,,1,,7351121309,4894951127,9351097349,f2c8dc41-7ee1-4b5b-81cf-7e336d212c38,Return,Ret Delivered,7351121309,,1,4333133697,CLOSED_BOX_PICKUP,Different product was delivered,DLS,1.32E+11,1.32E+11,270539096,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDWHOG45412705,45412705,13105364,45412705,Leather World,24-04-2023,25-04-2023,24-04-2023,29-04-2023,2023-04-30,30-04-2023,,1,7358098855,7350721989,4894718414,9350698029,3817878e-3d3a-4118-ba1e-3e909057b73f,Return,Ret Created,7350721989,,1,4333606026,OPEN_BOX_PICKUP,,RL,ML1373447716,ML1380098742,,,,,,,
12566,17264,PPMP,LTWDWHOG00000039,23285187,4700875,23285187,Leather World,24-04-2023,26-04-2023,25-04-2023,,,,30-04-2023,,,7350923481,4894833337,9350899521,a1a2090b-592a-45ac-89d3-d07af393a5e4,RTO,Delivered,7350923481,,1,,,,,ML1374596297,,270539453,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDBELT59709582,LWGW2225,19274524,59709582,Leather World,24-04-2023,27-04-2023,24-04-2023,,,,25-04-2023,,,7350880224,4894808066,9350856264,56ed78d1-0d25-4c4e-8881-7eed7f3633d6,RTO,Delivered,7350880224,,1,,,,,1.32E+11,,270188253,DELIVERED,2023-05-04,,,,
12566,17264,PPMP,FLFSHDBG47180083,47180083,14059780,47180083,Fly Fashion,24-04-2023,26-04-2023,25-04-2023,29-04-2023,2023-04-29,01-05-2023,,1,,7350937415,4894841604,9350913455,4649d91d-3539-497d-b9f9-2f7ffa379121,Return,Ret Delivered,7350937415,,1,4333341125,OPEN_BOX_PICKUP,Size is too Large,DLS,MYNC0057129271,MYNR0029459135,270538794,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDDFBG38612042,38612042,11176594,38612042,Leather World,24-04-2023,26-04-2023,25-04-2023,,,,25-04-2023,,,7351001091,4894879432,9350977131,dbcc3c91-e700-473b-9ae7-f32068a8546d,RTO,Delivered,7351001091,,1,,,,,1.32E+11,,269911271,DELIVERED,2023-05-01,,,,
12566,17264,PPMP,LTWDDFBG47081852,47081852,14005110,47081852,Leather World,24-04-2023,26-04-2023,25-04-2023,27-04-2023,2023-04-29,06-05-2023,,1,,7351062028,4894915712,9351038068,607c632c-ac4b-431f-8aed-115948efbf8b,Return,Ret Created,7351062028,,1,4333373458,CLOSED_BOX_PICKUP,It did not look good on me,RL,622025713,1.32E+11,270732479,NEW,2023-05-10,,,,
12566,17264,PPMP,LTWDWHOG39274138,39274138,11333908,39274138,Leather World,24-04-2023,26-04-2023,25-04-2023,,,,27-04-2023,,,7351041458,4894903555,9351017498,543fd426-f645-431c-b147-afcb8db298c1,RTO,Delivered,7351041458,,1,,,,,ML1374596089,,270188253,DELIVERED,2023-05-04,,,,
12566,17264,PPMP,LTWDWHOG45412705,45412705,13105364,45412705,Leather World,24-04-2023,26-04-2023,25-04-2023,28-04-2023,2023-04-28,28-04-2023,,1,,7351431729,4895142925,9351407769,1c32d8d2-38c7-4f11-8b5e-598b41842a16,Return,,9391410420,,1,4333184215,NO_PICKUP,Return Reason - Thanos ROH approval flow,RRC,ML1374596275,,,,,,,,
12566,17264,PPMP,LTWDBELT64520000,LWGW2239,20612824,64520000,Leather World,25-04-2023,27-04-2023,26-04-2023,,,,30-04-2023,,,7352266582,4895619516,9352242628,b3ed84af-0528-4e13-a5d5-69a92efa79d8,RTO,Delivered,7352266582,,1,,,,,ML1375980301,,270538794,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDLABA33552692,33552692,8900071,33552692,Leather World,25-04-2023,26-04-2023,25-04-2023,,,,26-04-2023,,,7351672953,4895279444,9351648994,729dcd0e-45ab-47c7-a52d-6ee2998a48a2,RTO,Delivered,7351672953,,1,,,,,1.32E+11,,269912258,DELIVERED,2023-05-01,,,,
12566,17264,PPMP,LTWDWHOG33893856,33893856,9192443,33893856,Leather World,25-04-2023,26-04-2023,25-04-2023,,,,25-04-2023,,,7351897227,4895402030,9351873267,a676eb2e-c3ef-43e6-81da-63a589395134,RTO,Delivered,7351897227,,1,,,,,MYNP0052750327,,269909894,DELIVERED,2023-05-01,,,,
12566,17264,PPMP,LTWDDFBG47081852,47081852,14005110,47081852,Leather World,25-04-2023,27-04-2023,26-04-2023,30-04-2023,2023-04-30,04-05-2023,,1,,7352521705,4895767578,9352497751,99071296-486b-4c0b-b49e-32c9353235ad,Return,Ret Delivered,7352521705,,1,4333546204,CLOSED_BOX_PICKUP,It did not look good on me,DLS,1.32E+11,1.32E+11,270652157,DELIVERED,2023-05-10,,,,
12566,17264,PPMP,LTWDWHOG45528578,45528578,13168678,45528578,Leather World,25-04-2023,27-04-2023,26-04-2023,,,,28-04-2023,,,7352224376,4895594915,9352200422,97818b86-50ae-4856-9238-f92fa9740f06,RTO,Delivered,7352224376,,1,,,,,ML1375981679,,270181784,DELIVERED,2023-05-04,,,,
12566,17264,PPMP,FLFSHDBG47716635,47716635,14353708,47716635,Fly Fashion,25-04-2023,26-04-2023,25-04-2023,29-04-2023,2023-04-30,01-05-2023,,1,,7351703584,4895295513,9351679624,7d318f11-8779-444b-8a48-e3bc37c38c13,Return,Ret Delivered,7351703584,,1,4333445665,OPEN_BOX_PICKUP,Received a poor quality product,DLS,ML1374595512,ML1379310436,270539096,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDHDBG42389402,42389402,12164776,42389402,Leather World,25-04-2023,27-04-2023,26-04-2023,,,,27-04-2023,,,7352113403,4895527791,9352089446,ddb1da65-57ea-4304-a97f-c2bafd74b376,RTO,Delivered,7352113403,,1,,,,,ML1375980428,,269914873,DELIVERED,2023-05-01,,,,
12566,17264,PPMP,LTWDWHOG39274144,39274144,11333914,39274144,Leather World,25-04-2023,27-04-2023,26-04-2023,,,,26-04-2023,,,7352707734,4895875674,9352683781,c37865b7-a17b-4d36-86c3-23cb47e9e19d,RTO,Delivered,7352707734,,1,,,,,ML1375980422,,269914873,DELIVERED,2023-05-01,,,,
12566,17264,PPMP,FLFSTLKT48344780,48344780,14566732,48344780,Fly Fashion,26-04-2023,27-04-2023,26-04-2023,28-04-2023,2023-04-28,29-04-2023,,1,,7353256872,4896126135,9353232923,7fff97b4-28f8-4a22-b5db-f96a8126bf01,Return,Ret Delivered,7353256872,,1,4333147236,CLOSED_BOX_PICKUP,Different product,DLS,ML1375981456,ML1378220326,270274259,DELIVERED,2023-05-05,,,,
12566,17264,PPMP,LTWDWHOG00000067,28245914,5965366,28245914,Leather World,26-04-2023,27-04-2023,26-04-2023,28-04-2023,2023-04-29,29-04-2023,,1,7356248343,7352888281,4895968643,9352864330,7d4e754f-a888-45a2-a15c-cb7e77841ca5,Return,Ret Delivered,7352888281,,1,4333256771,OPEN_BOX_PICKUP,,DLS,ML1375981355,ML1378509028,270550189,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDDFBG47081852,47081852,14005110,47081852,Leather World,26-04-2023,28-04-2023,27-04-2023,,,,27-04-2023,,,7353950540,4896486331,9353926594,ae58c318-4c6c-4fa4-a8fd-2b17846be893,RTO,Delivered,7353950540,,1,,,,,1.32E+11,,269909894,DELIVERED,2023-05-01,,,,
12566,17264,PPMP,LTWDHDBG42389402,42389402,12164776,42389402,Leather World,26-04-2023,28-04-2023,27-04-2023,,,,29-04-2023,,,7353990949,4896509847,9353967002,98fa73d0-dba3-4b1a-93bb-9b28846ef112,RTO,Delivered,7353990949,,1,,,,,ML1376728792,,270539096,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDWHOG00000041,23285208,4700884,23285208,Leather World,26-04-2023,27-04-2023,27-04-2023,,,,27-04-2023,,,7353840922,4896447881,9353816975,06005910-7c5d-4d66-9bd7-1edc99ea2e0a,RTO,Delivered,7353840922,,1,,,,,ML1376727215,,269909894,DELIVERED,2023-05-01,,,,
12566,17264,PPMP,LTWDDFBG47081851,47081851,14005112,47081851,Leather World,26-04-2023,27-04-2023,27-04-2023,29-04-2023,2023-04-29,04-05-2023,,1,,7354011751,4896521267,9353987804,b5e9e12e-d553-4248-8aea-7b5ba6146552,Return,Ret Delivered,7354011751,,1,4333275069,CLOSED_BOX_PICKUP,It did not look good on me,DLS,1.32E+11,1.32E+11,270550524,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDWHOG00000067,28245914,5965366,28245914,Leather World,26-04-2023,27-04-2023,26-04-2023,,,,28-04-2023,,,7353036698,4896049404,9353012747,ae58575d-2989-4292-87e0-eac4524be43e,RTO,Delivered,7353036698,,1,,,,,ML1375980516,,270539096,DELIVERED,2023-05-09,,,,
12566,17264,PPMP,LTWDRGNR47981246,47981246,14453606,47981246,Leather World,27-04-2023,27-04-2023,27-04-2023,30-04-2023,2023-04-30,01-05-2023,,1,,7354309992,4896675682,9354286045,c319ae03-47b6-4047-af52-2aaec6249d28,Return,Ret Created,7354309992,,1,4333616598,OPEN_BOX_PICKUP,I do not need it anymore,RL,1.32E+11,MYNR0029539037,,,,,,,
