return_id,order_item_id,fulfilment_type,return_requested_date,return_approval_date,return_status,return_reason,return_sub_reason,return_type,return_result,return_expectation,reverse_logistics_tracking_id,sku,fsn,product_title,quantity,return_completion_type,primary_pv_output,detailed_pv_output,final_condition_of_returned_product,tech_visit_sla,tech_visit_by_date,tech_visit_completion_datetime,tech_visit_completion_breach,return_completion_sla,return_complete_by_date,return_completion_date,return_completion_breach,return_cancellation_date,return_cancellation_reason
RI:10102812300544713144,OI:22807745411668400,Non FBF,,18-05-2023,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2752951253,SKU:LWSB19203024SP,,Black Sling Bag Messenger Sling Bag,1,Delivered,,,,,,,,,,2023-05-23,NotBreached,,Rejected_by_Customer
RI:12302812705702884028,OI:428089323658238100,Non FBF,,18-05-2023,completed,COLOR_STYLE_ISSUES,COLOR_NOT_AS_DESCRIBED,customer_return,Refund,wait_refund,RTr:FMPR0436213177,SKU:LWHK2020103,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 45 L Black  Grey,1,,,,,,,,,,,2023-05-25,NotBreached,,COLOR_STYLE_ISSUES
RI:10202812341139845451,OI:22809005941542800,Non FBF,,18-05-2023,completed,order_cancelled,different_size_color,courier_return,Refund,wait_refund,RTr:FMPC2755723904,SKU:LWHK2020105SP,,Adventure Waterproof Trekking Bag Rucksack  - 55 L Blue,1,,,,,,,,,,,2023-05-23,NotBreached,,order_cancelled
RI:10202812473485414801,OI:12810886350933600,Non FBF,,18-05-2023,completed,order_cancelled,expensive_now,courier_return,Refund,wait_refund,RTr:FMPC2762830988,SKU:LWSB19203024SP,,Black Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-05-27,NotBreached,,order_cancelled
RI:10302812609126691607,OI:12805969492463500,Non FBF,,18-05-2023,completed,order_cancelled,delivery_time_long,courier_return,Refund,wait_refund,RTr:FMPC2748442672,SKU:LWSB19203024SP,,Black Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-05-25,NotBreached,,order_cancelled
RI:10102812390987868240,OI:22805643168273800,Non FBF,,18-05-2023,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2748450173,SKU:LWSB16173019SP,,Tan Sling Bag Messenger Sling Bag,1,Delivered,,,,,,,,,,2023-05-29,NotBreached,,Rejected_by_Customer
RI:12102813258508791728,OI:12810002795714900,Non FBF,,19-05-2023,completed,COLOR_SIZE_ISSUE,COLOR_DO_NOT_LIKE_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0436572059,SKU:LWSB16173019SP,,Tan Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-05-23,NotBreached,,COLOR_SIZE_ISSUE
RI:10102813440898823108,OI:12811447522518100,Non FBF,,19-05-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2762836981,SKU:LWSB192003025,,Brown Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-06-01,NotBreached,,order_cancelled
RI:12302813226965625212,OI:428107984468461100,Non FBF,,19-05-2023,completed,DEFECTIVE_PRODUCT,DEFECTIVE_PRODUCT_RECEIVED,customer_return,Replace,replace_expect,RTr:FMPR0436875475,SKU:LWHK2020102,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 40 L Black  Yellow,1,,,,,,,,,,,2023-05-30,NotBreached,,DEFECTIVE_PRODUCT
RI:12102813184222274635,OI:328064298684200100,Non FBF,,19-05-2023,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0436401877,SKU:LWSB16173016,,Leatherworld Tan Sling Bag Cross Body Sling Bag,1,,,,,,,,,,,2023-05-31,NotBreached,,SIZE_FIT_ISSUES
RI:12302813299988146523,OI:328081579685248100,Non FBF,,19-05-2023,completed,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0436534528,SKU:LWWC16176094B,,Leatherworld Storage Organizer Display Case Watch Box Blue  Holds 6 Watches,1,,,,,,,,,,,2023-05-25,NotBreached,,QUALITY_ISSUES
RI:10302813619691457201,OI:428101973346123100,Non FBF,,19-05-2023,completed,order_cancelled,change_ship_address,courier_return,Refund,wait_refund,RTr:FMPP1682874813,SKU:LWBP20213015,,Fly Fashion Blue Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,,,,,,,,,,,2023-05-27,NotBreached,,order_cancelled
RI:12202813156929473181,OI:328075655551426100,Non FBF,,19-05-2023,completed,QUALITY_ISSUES,PERFORMANCE_ISSUES,customer_return,Refund,wait_refund,RTr:FMPR0436391934,SKU:LWDB224099,,Leatherworld Leatherete Travel Gym bags for Men and Women Gym Duffel Bag,1,,,,,,,,,,,2023-05-27,NotBreached,,QUALITY_ISSUES
RI:12202813407749773453,OI:428076059356917100,Non FBF,,19-05-2023,cancelled,DEFECTIVE_PRODUCT,DEFECTIVE_PRODUCT_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0436514177,SKU:LWSB16173016,,Leatherworld Tan Sling Bag Cross Body Sling Bag,1,,,,,,,,,,,,NotBreached,03-06-2023,DEFECTIVE_PRODUCT
RI:10302813438207881787,OI:428125401732546100,Non FBF,,19-05-2023,completed,order_cancelled,quality_issues,courier_return,Refund,wait_refund,RTr:FMPC2767281881,SKU:LWDB19204062,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,,,,,,,,,,,2023-05-19,NotBreached,,order_cancelled
RI:10102813005788466805,OI:328031637545055100,Non FBF,,19-05-2023,completed,Attempt_Exhausted,Attempt_Exhausted,courier_return,Refund,wait_refund,RTr:FMPC2739755149,SKU:LWDB19204062,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,Delivered,,,,,,,,,,2023-05-23,NotBreached,,Attempt_Exhausted
RI:10102813354531525518,OI:428120557864202100,Non FBF,,19-05-2023,completed,shield_cancellation,shield_cancellation,courier_return,Refund,wait_refund,RTr:FMPC2764987677,SKU:30FLYGW2210,,Fly Fashion Men Formal  Casual  Party Brown Genuine Leather Reversible Belt,1,,,,,,,,,,,2023-05-31,NotBreached,,shield_cancellation
RI:12202813726947735122,OI:12807739936194700,Non FBF,,19-05-2023,cancelled,COLOR_SIZE_ISSUE,COLOR_DO_NOT_LIKE_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0436760277,SKU:LWSB16173018SP,,Brown Sling Bag Messenger Sling Bag,1,,,,,,,,,,,,NotBreached,20-05-2023,COLOR_SIZE_ISSUE
RI:10102813070036757381,OI:12807421595846500,Non FBF,,19-05-2023,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2752949252,SKU:40LWGW2203SP,,Men Brown Genuine Leather Belt,1,Delivered,,,,,,,,,,2023-05-25,NotBreached,,Rejected_by_Customer
RI:12202813750402035465,OI:328089744322024100,Non FBF,,19-05-2023,cancelled,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0436771900,SKU:LWHK2020102,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 40 L Black  Yellow,1,,,,,,,,,,,,NotBreached,21-05-2023,DAMAGED_PRODUCT
RI:10102813161899943732,OI:428094879621294100,Non FBF,,19-05-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2757980156,SKU:LWWC16176077,,Leatherworld PU Leather Watch Box Beige  Holds 4 Watches,1,,,,,,,,,,,2023-05-25,NotBreached,,order_cancelled
RI:12102813342367506411,OI:428081670024864100,Non FBF,,19-05-2023,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0436483669,SKU:LWHK2020105SP,,Adventure Waterproof Trekking Bag Rucksack  - 55 L Blue,1,,,,,,,,,,,2023-05-25,NotBreached,,SIZE_FIT_ISSUES
RI:12202813758164611304,OI:328107181896964102,Non FBF,,19-05-2023,completed,MISSHIPMENT,DIFFERENT_COLOR_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0436786490,SKU:LWGW2223,,Leatherworld Men Casual  Evening  Party  Formal Tan Genuine Leather Belt,1,,,,,,,,,,,2023-05-27,NotBreached,,MISSHIPMENT
RI:10102813314866184242,OI:22807544428742600,Non FBF,,19-05-2023,completed,Customer Rejection via OTP,Customer Rejection via OTP,courier_return,Refund,wait_refund,RTr:FMPP1678810768,SKU:LWSB19203024SP,,Black Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-05-29,NotBreached,,Customer Rejection via OTP
RI:10102813000425493433,OI:22808854620905000,Non FBF,,19-05-2023,completed,Damaged_shipment,Damaged_shipment,courier_return,new-tech-addition,wait_reship,RTr:FMPC2755244928,SKU:LWSB16173010SP,,Tan Sling Bag Messenger Sling Bag,1,Delivered,,,,,,,,,,2023-05-25,NotBreached,,Damaged_shipment
RI:12102813417284334721,OI:328082559830830100,Non FBF,,19-05-2023,completed,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0436521240,SKU:LWSB16173008B,,Leatherworld Black Sling Bag Cross body Sling Bag,1,,,,,,,,,,,2023-05-26,NotBreached,,QUALITY_ISSUES
RI:10102812906790408212,OI:428111842483537100,Non FBF,,19-05-2023,completed,order_cancelled,not_available_at_home,courier_return,Refund,wait_refund,RTr:5963891790614,SKU:Middle chain blue,,Fly Fashion Blue Shoulder Bag Sling Shoulder Cross Body Bag Men Women,1,,,,,,,,,,,2023-05-31,NotBreached,,order_cancelled
RI:12202812904124364464,OI:428034544997221103,Non FBF,,19-05-2023,completed,SIZE_FIT_ISSUES,SIZE_LARGER,customer_return,Refund,wait_refund,RTr:FMPR0436371864,SKU:LWWC161761340,,Leatherworld Luxury Designer Watch Box Organizer Holder case Watch Box Black  Holds 6 Watches,1,,,,,,,,,,,2023-05-27,NotBreached,,SIZE_FIT_ISSUES
RI:12202813552662191671,OI:428100504835572100,Non FBF,,19-05-2023,completed,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0436620781,SKU:Middle chain blue,,Fly Fashion Blue Shoulder Bag Sling Shoulder Cross Body Bag Men Women,1,,,,,,,,,,,2023-05-26,NotBreached,,SIZE_FIT_ISSUES
RI:10202813458962322178,OI:328132464208616100,Non FBF,,19-05-2023,completed,order_cancelled,others,courier_return,Refund,wait_refund,RTr:5963896641032,SKU:LWDB16174014C,,Leatherworld Expandable Large super premium quality light weight duffel bag men Duffel Without Wheels,1,,,,,,,,,,,2023-05-19,NotBreached,,order_cancelled
RI:10102814267865056300,OI:12806487875025400,Non FBF,,20-05-2023,init,VENDOR_STATUS_NOT_CONFIGURED,VENDOR_STATUS_NOT_CONFIGURED,courier_return,Refund,wait_refund,RTr:SF575900607FK,SKU:LWSB19203024SP,,Black Sling Bag Messenger Sling Bag,1,,,,,,,,,,,,NotBreached,,VENDOR_STATUS_NOT_CONFIGURED
RI:10202814438829921621,OI:328093212460463101,Non FBF,,20-05-2023,completed,VENDOR_STATUS_NOT_CONFIGURED,VENDOR_STATUS_NOT_CONFIGURED,courier_return,Refund,wait_refund,RTr:134486425457,SKU:LWDB19204062,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,Delivered,,,,,,,,,,2023-05-26,NotBreached,,VENDOR_STATUS_NOT_CONFIGURED
RI:10202814361860311810,OI:428142077529196100,Non FBF,,20-05-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2770059790,SKU:LWDB16174014C,,Leatherworld Expandable Large super premium quality light weight duffel bag men Duffel Without Wheels,1,,,,,,,,,,,2023-05-27,NotBreached,,order_cancelled
RI:10202814091360198240,OI:428062899048022100,Non FBF,,20-05-2023,completed,VENDOR_STATUS_NOT_CONFIGURED,VENDOR_STATUS_NOT_CONFIGURED,courier_return,Refund,wait_refund,RTr:SF575217740FK,SKU:LWDB19204084,,Leatherworld Duffel Travel Luggage bag Duffel Without Wheels,1,,,,,,,,,,,2023-06-03,NotBreached,,VENDOR_STATUS_NOT_CONFIGURED
RI:10102813911299464068,OI:22802376333475300,Non FBF,,20-05-2023,completed,Attempts_Exhausted,Attempts_Exhausted,courier_return,Refund,wait_refund,RTr:FMPC2737406707,SKU:LWSB16173019SP,,Tan Sling Bag Messenger Sling Bag,1,Delivered,,,,,,,,,,2023-05-25,NotBreached,,Attempts_Exhausted
RI:12302814315266007002,OI:12810099646575800,Non FBF,,20-05-2023,completed,MISSHIPMENT,DIFFERENT_SIZE_RECEIVED,customer_return,Replace,replace_expect,RTr:FMPR0437664311,SKU:LWSB19203024SP,,Black Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-06-01,NotBreached,,MISSHIPMENT
RI:12202814176153436453,OI:428073464209008101,Non FBF,,20-05-2023,completed,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0436982990,SKU:28LB2210,,Leatherworld Women Casual  Evening  Formal Black Genuine Leather Belt,1,,,,,,,,,,,2023-06-01,NotBreached,,MISSHIPMENT
RI:10202814141931810043,OI:328045163587448100,Non FBF,,20-05-2023,init,VENDOR_STATUS_NOT_CONFIGURED,VENDOR_STATUS_NOT_CONFIGURED,courier_return,Refund,wait_refund,RTr:FMPP1674606397,SKU:LWDB19204063,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,,,,,,,,,,,,NotBreached,,VENDOR_STATUS_NOT_CONFIGURED
RI:10202814209392996154,OI:328141541742595100,Non FBF,,20-05-2023,completed,shield_cancellation,shield_cancellation,courier_return,Refund,wait_refund,RTr:FMPC2769632472,SKU:LWSB19203025,,Leatherworld Brown Sling Bag Cross body Messenger Bag,1,,,,,,,,,,,2023-05-20,NotBreached,,shield_cancellation
RI:10102814091219226862,OI:428072950781665103,Non FBF,,20-05-2023,init,VENDOR_STATUS_NOT_CONFIGURED,VENDOR_STATUS_NOT_CONFIGURED,courier_return,Refund,wait_refund,RTr:SF575279324FK,SKU:LWDB19204062,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,,,,,,,,,,,,NotBreached,,VENDOR_STATUS_NOT_CONFIGURED
RI:12202814478439622260,OI:428049504103440100,Non FBF,,20-05-2023,completed,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0437079860,SKU:LWHK2020103,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 45 L Black  Grey,1,,,,,,,,,,,2023-05-26,NotBreached,,DAMAGED_PRODUCT
RI:10202814129343243512,OI:428047405050355100,Non FBF,,20-05-2023,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2743555387,SKU:LWSB16173016,,Leatherworld Tan Sling Bag Cross Body Sling Bag,1,Delivered,,,,,,,,,,2023-06-01,NotBreached,,Rejected_by_Customer
RI:10302814271911998138,OI:12810880186047300,Non FBF,,20-05-2023,completed,order_cancelled,quality_issues,courier_return,Refund,wait_refund,RTr:FMPC2762837978,SKU:42LWGW2219SP,,Men Black Genuine Leather Belt,1,,,,,,,,,,,2023-05-29,NotBreached,,order_cancelled
RI:10102814466923312662,OI:328128847938419100,Non FBF,,20-05-2023,completed,order_cancelled,delivery_time_long,courier_return,Refund,wait_refund,RTr:5963896666630,SKU:LWWC16176136,,Leatherworld Watch Box Watch Case Organizer Watch Box Black  Holds 8 Watches,1,,,,,,,,,,,2023-05-23,NotBreached,,order_cancelled
RI:10102814169162084534,OI:328123091584244100,Non FBF,,20-05-2023,completed,order_cancelled,expensive_now,courier_return,Refund,wait_refund,RTr:FMPC2765015333,SKU:Middle chain blue,,Fly Fashion Blue Shoulder Bag Sling Shoulder Cross Body Bag Men Women,1,,,,,,,,,,,2023-05-29,NotBreached,,order_cancelled
RI:10102814150401518331,OI:428120892707015100,Non FBF,,20-05-2023,completed,order_cancelled,expensive_now,courier_return,Refund,wait_refund,RTr:FMPP1685523036,SKU:LWDB19204062,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,,,,,,,,,,,2023-05-28,NotBreached,,order_cancelled
RI:10302814251834417700,OI:428142080042360100,Non FBF,,20-05-2023,completed,order_cancelled,different_size_color,courier_return,Refund,wait_refund,RTr:FMPC2770058787,SKU:LWDB19204062,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,,,,,,,,,,,2023-05-20,NotBreached,,order_cancelled
RI:10102814381535833258,OI:328133191869143100,Non FBF,,20-05-2023,completed,order_cancelled,expensive_now,courier_return,Refund,wait_refund,RTr:FMPC2767654145,SKU:LWBP20213011,,Fly Fashion Grey Shoulder Bag Sling Shoulder Cross Body Bag Men Women,1,,,,,,,,,,,2023-06-01,NotBreached,,order_cancelled
RI:10202813944115542511,OI:328084887622588100,Non FBF,,20-05-2023,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2755220782,SKU:LWHK2020102-S,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack,1,Delivered,,,,,,,,,,2023-05-28,NotBreached,,Rejected_by_Customer
RI:12102814264484326543,OI:328101081213319100,Non FBF,,20-05-2023,cancelled,QUALITY_ISSUE,QUALITY_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0436980847,SKU:FLYDB20214003,,Fly Fashion Expandable Travel Duffel Bag Foldable Weekender Bag with Shoes Compartment Water-proof Tear Resistant Duffel Without Wheels,1,,,,,,,,,,,,NotBreached,21-05-2023,QUALITY_ISSUE
RI:10202814272583516658,OI:12813770049784600,Non FBF,,20-05-2023,completed,order_cancelled,expensive_now,courier_return,Refund,wait_refund,RTr:FMPC2769670785,SKU:LWSB19203026SP,,Tan Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-05-20,NotBreached,,order_cancelled
RI:10102814091219226862,OI:428072950781665100,Non FBF,,20-05-2023,init,VENDOR_STATUS_NOT_CONFIGURED,VENDOR_STATUS_NOT_CONFIGURED,courier_return,Refund,wait_refund,RTr:SF575279324FK,SKU:LWDB19204084,,Leatherworld Duffel Travel Luggage bag Duffel Without Wheels,1,,,,,,,,,,,,NotBreached,,VENDOR_STATUS_NOT_CONFIGURED
RI:10202813898575361680,OI:12801341926680600,Non FBF,,20-05-2023,completed,Aged_beyond_Limit,Aged_beyond_Limit,courier_return,Refund,wait_refund,RTr:FMPC2735338289,SKU:LWSB19203024SP,,Black Sling Bag Messenger Sling Bag,1,Delivered,,,,,,,,,,2023-05-22,NotBreached,,Aged_beyond_Limit
RI:12202814580095003510,OI:328106848797820100,Non FBF,,20-05-2023,completed,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0437235695,SKU:Middle chain blue,,Fly Fashion Blue Shoulder Bag Sling Shoulder Cross Body Bag Men Women,1,,,,,,,,,,,2023-05-29,NotBreached,,QUALITY_ISSUES
RI:10102814222243056351,OI:328136446973388100,Non FBF,,20-05-2023,completed,order_cancelled,different_size_color,courier_return,Refund,wait_refund,RTr:FMPC2769635483,SKU:LWBP20213014,,Fly Fashion Grey  Black Shoulder Bag Shoulder Sling Bag Men Cross Body Women,1,,,,,,,,,,,2023-05-20,NotBreached,,order_cancelled
RI:12102814350305714586,OI:328097292674706100,Non FBF,,20-05-2023,cancelled,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0437031993,SKU:LWGW2218,,Leatherworld Men Casual  Evening  Party  Formal Black Genuine Leather Belt,1,,,,,,,,,,,,NotBreached,21-05-2023,QUALITY_ISSUES
RI:10302815225009435783,OI:22813791522518000,Non FBF,,21-05-2023,init,order_cancelled,different_size_color,courier_return,Refund,wait_refund,RTr:FMPP1688139577,SKU:LWWC16176094SP,,6 Slots Watch Box Watch Box Blue  Holds 6 Watches,1,,,,,,,,,,,,NotBreached,,order_cancelled
RI:10202815042817598123,OI:428150256034442100,Non FBF,,21-05-2023,completed,order_cancelled,different_size_color,courier_return,Refund,wait_refund,RTr:FMPC2771671565,SKU:LWSB19203024SP,,Black Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-05-21,NotBreached,,order_cancelled
RI:12302815419779737731,OI:428107310145258100,Non FBF,,21-05-2023,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:5963902200196,SKU:50FLYLB2209,,Fly Fashion Women Party  Casual  Formal Brown Genuine Leather Belt,1,,,,,,,,,,,2023-05-29,NotBreached,,SIZE_FIT_ISSUES
RI:10102814901669638011,OI:428064556358141100,Non FBF,,21-05-2023,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2748840992,SKU:LWDB19204062,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,Delivered,,,,,,,,,,2023-06-04,NotBreached,,Rejected_by_Customer
RI:12202814972065152210,OI:22809972448826000,Non FBF,,21-05-2023,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:5963900847995,SKU:LWSB19203024SP,,Black Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-05-26,NotBreached,,SIZE_FIT_ISSUES
RI:12102815414254100554,OI:22807214804621100,Non FBF,,21-05-2023,completed,QUALITY_ISSUE,QUALITY_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0437527328,SKU:LWSB16173019SP,,Tan Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-05-28,NotBreached,,QUALITY_ISSUE
RI:10202814695566800752,OI:22808597880226600,Non FBF,,21-05-2023,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2755248420,SKU:LWHK2020102SP,,Adventure Waterproof Trekking Bag Rucksack  - 55 L Black,1,Delivered,,,,,,,,,,2023-05-27,NotBreached,,Rejected_by_Customer
RI:12102815289124787348,OI:428098844025203100,Non FBF,,21-05-2023,completed,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0437405518,SKU:LWHK2020102,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 40 L Black  Yellow,1,,,,,,,,,,,2023-06-04,NotBreached,,SIZE_FIT_ISSUES
RI:12302815091501210061,OI:328067134693226100,Non FBF,,21-05-2023,completed,QUALITY_ISSUE,QUALITY_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0437306994,SKU:LWDB19204059,,Leatherworld Duffel Bag Luggage Bag with shoe Compartments Duffel Without Wheels,1,,,,,,,,,,,2023-05-30,NotBreached,,QUALITY_ISSUE
RI:10102815203429606456,OI:328151238965717100,Non FBF,,21-05-2023,completed,order_cancelled,expensive_now,courier_return,Refund,wait_refund,RTr:FMPC2772060011,SKU:LWWC161761340,,Leatherworld Luxury Designer Watch Box Organizer Holder case Watch Box Black  Holds 6 Watches,1,,,,,,,,,,,2023-05-21,NotBreached,,order_cancelled
RI:12302815254206564122,OI:328132682508168100,Non FBF,,21-05-2023,completed,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,customer_return,Replace,replace_expect,RTr:FMPR0437660716,SKU:LWHK2020103,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 45 L Black  Grey,1,,,,,,,,,,,2023-05-28,NotBreached,,DAMAGED_PRODUCT
RI:12302814993707473330,OI:328100796937121100,Non FBF,,21-05-2023,completed,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0437245420,SKU:LWOB16171125B,,Leatherworld 16 inch Expandable Laptop Messenger Bag Tan,1,,,,,,,,,,,2023-05-25,NotBreached,,SIZE_FIT_ISSUES
RI:12102814961443313647,OI:12810246386433400,Non FBF,,21-05-2023,completed,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0437208814,SKU:LWSB16173019SP,,Tan Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-05-26,NotBreached,,SIZE_FIT_ISSUES
RI:10302815204992018101,OI:428149641003530100,Non FBF,,21-05-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2771501769,SKU:LWSB30156,,Leatherworld Black Messenger Bag Sling Shoulder Cross body Bag,1,,,,,,,,,,,2023-05-21,NotBreached,,order_cancelled
RI:10102815281166818135,OI:428146481564395100,Non FBF,,21-05-2023,completed,order_cancelled,expensive_now,courier_return,Refund,wait_refund,RTr:FMPC2771492272,SKU:LWHK2207,,Leatherworld Adventure Backpack Trekking Hiking Travel Rucksack Bag With Shoe Compartments Rucksack  - 55 L Grey,1,,,,,,,,,,,2023-05-27,NotBreached,,order_cancelled
RI:12202815101481937470,OI:22809388165517200,Non FBF,,21-05-2023,init,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0437313245,SKU:LWSB16173016SP,,Tan Sling Bag Sling Bag,1,,,,,,,,,,,,NotBreached,,SIZE_FIT_ISSUES
RI:10102815040674026648,OI:328146947779203100,Non FBF,,21-05-2023,completed,order_cancelled,different_size_color,courier_return,Refund,wait_refund,RTr:FMPC2771491770,SKU:LWHK2207,,Leatherworld Adventure Backpack Trekking Hiking Travel Rucksack Bag With Shoe Compartments Rucksack  - 55 L Grey,1,,,,,,,,,,,2023-05-21,NotBreached,,order_cancelled
RI:12102815014057342475,OI:428125381083831100,Non FBF,,21-05-2023,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0437362972,SKU:LWSB19203024SP,,Black Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-05-31,NotBreached,,SIZE_FIT_ISSUES
RI:10202815470570960622,OI:328146639352602100,Non FBF,,21-05-2023,completed,order_cancelled,change_ship_address,courier_return,Refund,wait_refund,RTr:FMPC2771488887,SKU:LWHK2020103,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 45 L Black  Grey,1,,,,,,,,,,,2023-05-27,NotBreached,,order_cancelled
RI:10202814729355364854,OI:328080518091000100,Non FBF,,21-05-2023,completed,RFRPromiseBreached,RFRPromiseBreached,courier_return,Refund,wait_refund,RTr:FMPC2752942448,SKU:LWSB16173010SP,,Tan Sling Bag Messenger Sling Bag,1,Delivered,,,,,,,,,,2023-06-04,NotBreached,,RFRPromiseBreached
RI:10102815272153331506,OI:428146492416134100,Non FBF,,21-05-2023,completed,order_cancelled,change_payment,courier_return,Refund,wait_refund,RTr:FMPC2771481382,SKU:LWHK2020101,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 40 L Black  White,1,,,,,,,,,,,2023-05-27,NotBreached,,order_cancelled
RI:12102815164804652776,OI:428115545072273100,Non FBF,,21-05-2023,cancelled,COLOR_SIZE_ISSUE,SIZE_WAS_LARGER,customer_return,Refund,wait_refund,RTr:5963901846066,SKU:LWDB16174014C,,Leatherworld Expandable Large super premium quality light weight duffel bag men Duffel Without Wheels,1,,,,,,,,,,,,NotBreached,23-05-2023,COLOR_SIZE_ISSUE
RI:12102815045622968768,OI:12807739936194700,Non FBF,,21-05-2023,cancelled,COLOR_STYLE_ISSUES,STYLE_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0437292276,SKU:LWSB16173018SP,,Brown Sling Bag Messenger Sling Bag,1,,,,,,,,,,,,NotBreached,24-05-2023,COLOR_STYLE_ISSUES
