Order ID,Order date,Return request date,Return request status,Amazon RMA ID,Seller RMA ID,Label type,Label cost,Currency code,Return carrier,Tracking ID,Label to be paid by,A-to-z claim,Is prime,ASIN, Merchant SKU,Item Name,Return quantity,Return reason,In policy,Return type,Resolution,Invoice number,Return delivery date,Order Amount,Order quantity,SafeT Action reason,SafeT claim ID,SafeT claim state,SafeT claim creation time,SafeT claim reimbursement amount,Refunded Amount,Category
407-2154858-5885104,31-Dec-22,05-Jan-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.21682E+11,Not Computed,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-11846,09-Jan-23, , , , , , , , ,gl_watch
405-5017983-6889954,30-Dec-22,05-Jan-23,Approved,D328BtptRRMA, ,AmazonPrePaidLabel,115,INR,ATS,5.13547E+11,Seller,N,Y,B083LQZD3M,PRIME-LWWC16176136,Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black,1,CR-DEFECTIVE,Y,C-Returns,StandardRefund,IN-11822, ,699,1, , , , , , ,gl_watch
403-1744103-3658733,20-Nov-22,05-Jan-23,Approved,Dm2BBJpxRRMA, ,AmazonPrePaidLabel,103.5,INR,ATS,5.13547E+11,Seller,N,N,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-QUALITY_UNACCEPTABLE,N,Amazon CS,StandardRefund,IN-9135,09-Jan-23,585,1, , , , , ,585,gl_watch
403-1744103-3658733,20-Nov-22,05-Jan-23,Approved,Dl2vB5p3RRMA, ,AmazonPrePaidLabel,103.5,INR,ATS,5.13547E+11,Seller,N,N,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-QUALITY_UNACCEPTABLE,N,Amazon CS,StandardRefund,IN-9135, ,585,1, , , , , , ,gl_watch
407-0449804-2777906,30-Dec-22,05-Jan-23,Approved,DV2fBFpMRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.13547E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-UNWANTED_ITEM,Y,C-Returns,StandardRefund,IN-11807,12-Jan-23,585,1, , , , , ,585,gl_watch
403-4799485-0153925,02-Jan-23,05-Jan-23,Approved,DP27BWpsRRMA, ,AmazonPrePaidLabel,69,INR,ATS,5.13546E+11,Seller,N,Y,B08KTD8K7J,PRIME-LWWC20216077,Leather World Mens Watch Case Small 4 Watch Box Beige PU Leather Display Glass Top Jewelry Case Organizer Women,1,AMZ-PG-WJ-TOO-SMALL,Y,C-Returns,StandardRefund,IN-11973, ,386,1, , , , , ,436,gl_watch
406-5566397-7383517,28-Dec-22,05-Jan-23,Approved,DJ2NBkpyRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.13546E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-DEFECTIVE,Y,C-Returns,StandardRefund,IN-11685,12-Jan-23,585,1, , , , , ,585,gl_watch
408-1736773-4678766,27-Dec-22,05-Jan-23,Approved, , ,AmazonPrePaidLabel,0, , , ,Seller,N,Y,B07PDXGR22,PRIME-LWWC16176092B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewellery,1,CR-DEFECTIVE,Y,C-Returns,Replacement, , ,699,1, , , , , , ,gl_home
407-2018900-7257154,24-Dec-22,05-Jan-23,Approved,D3VZBHpmRRMA, ,AmazonPrePaidLabel,69,INR,ATS,5.13546E+11,Seller,N,Y,B0837TDP66,PRIME-LWHK2020102,Leather World Water-Resistant Polyester Convertible Duffel Bag & Rucksack for Men and Women Trekking Bag with Laptop Compartment Black,1,AMZ-PG-BAD-DESC,Y,C-Returns,StandardRefund,IN-11444, ,806,1, , , , , ,806,gl_luggage
403-9908598-8391516,04-Jan-23,05-Jan-23,Approved,DDt6BNp0RRMA, ,AmazonPrePaidLabel,69,INR,ATS,5.13546E+11,Seller,N,Y,B0837TDP66,PRIME-LWHK2020102,Leather World Water-Resistant Polyester Convertible Duffel Bag & Rucksack for Men and Women Trekking Bag with Laptop Compartment Black,1,NOT_AS_PHOTO,Y,C-Returns,StandardRefund,IN-12138, ,806,1, , , , , ,806,gl_luggage
403-5244651-7944334,30-Dec-22,06-Jan-23,Approved,DNyNBlpbRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.13548E+11,Seller,N,Y,B084MK46HJ,PRIME-LWWC16176140,Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-DEFECTIVE,Y,C-Returns,StandardRefund,IN-11836,17-Jan-23,585,1, , , , , ,585,gl_watch
402-6883293-0379539,04-Jan-23,06-Jan-23,Approved,DDFsBRpKRRMA, ,AmazonPrePaidLabel,138,INR,ATS,5.13548E+11,Seller,N,Y,B07HD9P9ST,PRIME-LWOB16171121,Leather World Vegan Leather Briefcase Laptop Office Bag for Men and Women with Padded Protection for 14 inch Laptop Brown,1,CR-NOT_COMPATIBLE,Y,C-Returns,StandardRefund,IN-12129,12-Jan-23,799,1, , , , , ,799,gl_shoes
408-7823554-3230736,02-Jan-23,06-Jan-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.21728E+11,Not Computed,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-12026,10-Jan-23, , , , , , , , ,gl_watch
171-3125173-0029109,31-Dec-22,06-Jan-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.21695E+11,Not Computed,N,Y,B0779969J9,PRIME-LWWC16176135,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewellery - Tan,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-11878,11-Jan-23, , , , , , , , ,gl_watch
407-4438611-5297155,29-Dec-22,06-Jan-23,Approved,DS3hB6pSRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.13548E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-UNWANTED_ITEM,Y,C-Returns,StandardRefund,IN-11776,12-Jan-23,585,1, , , , , ,585,gl_watch
171-3757740-9019537,02-Jan-23,06-Jan-23,Approved,DdjTB4pWRRMA, ,AmazonPrePaidLabel,460,INR,ATS,5.13548E+11,Seller,N,Y,B08LH752FN,PRIME-LWWC20216115,Leather World 10 Slots PU Leather Men Watch Box Acrylic Display Organizer Case Women Storage Jewellery - Blue,1,CR-UNWANTED_ITEM,Y,C-Returns,StandardRefund,IN-12015,11-Jan-23,805,1, , , , , ,855,gl_watch
405-5017983-6889954,30-Dec-22,06-Jan-23,Approved,DRjbBNp6RRMA, ,AmazonPrePaidLabel,115,INR,ATS,5.13548E+11,Seller,N,Y,B083LQZD3M,PRIME-LWWC16176136,Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black,1,CR-SWITCHEROO,Y,Amazon CS,StandardRefund,IN-11822,16-Jan-23,699,1, , , , , ,699,gl_watch
171-4099427-9725947,02-Jan-23,06-Jan-23,Approved,DMjvBSpLRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.13548E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,AMZ-PG-WJ-TOO-LARGE,Y,C-Returns,StandardRefund,IN-11991,12-Jan-23,535,1, , , , , ,585,gl_watch
403-2723024-8373112,09-Dec-22,06-Jan-23,Approved,DnjdBLp2RRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.13548E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-SWITCHEROO,N,Amazon CS,StandardRefund,IN-10213,13-Jan-23,585,1, , , , , ,585,gl_watch
171-1725104-6085915,01-Jan-23,06-Jan-23,Approved,DG14BlptRRMA, ,AmazonPrePaidLabel,115,INR,ATS,5.13547E+11,Seller,N,Y,B07RM211F6,LWMB19202029B,Leather World Brown 14.5 inch Pu Leather Unisex Laptop Bag for Men Office Bag for Men Messenger Bag,1,AMZ-PG-APP-STYLE,Y,C-Returns,StandardRefund,IN-11946,10-Jan-23,784,1, , , , , ,784,gl_luggage
408-6570867-1934762,01-Jan-23,06-Jan-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.21709E+11,Not Computed,N,Y,B07KYQT9DY,LWWC16176066C,Leather World Pu Watch Box Case for 8 Watches for Men and Women - Black,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-11912,09-Jan-23, , , , , , , , ,gl_home
406-8351206-8145959,30-Dec-22,06-Jan-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,1.33711E+13,Not Computed,N,Y,B0837TDP66,PRIME-LWHK2020102,Leather World Water-Resistant Polyester Convertible Duffel Bag & Rucksack for Men and Women Trekking Bag with Laptop Compartment Black,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-11802,14-Jan-23, , , , , , , , ,gl_luggage
402-1724139-8337152,02-Jan-23,07-Jan-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.21728E+11,Not Computed,N,Y,B0779969J9,PRIME-LWWC16176135,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewellery - Tan,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-11997,11-Jan-23, , , , , , , , ,gl_watch
408-5475605-4385927,02-Jan-23,07-Jan-23,Approved,DgXnBxpSRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.13549E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-UNWANTED_ITEM,Y,C-Returns,StandardRefund,IN-12038,13-Jan-23,585,1, , , , , ,585,gl_watch
405-4016774-2265125,03-Jan-23,07-Jan-23,Approved,DSXkBfpcRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.13549E+11,Seller,N,Y,B08LL5CQTB,PRIME-LWWC20216059,Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black,1,CR-UNWANTED_ITEM,Y,C-Returns,StandardRefund,IN-12053,12-Jan-23,699,1, , , , , ,699,gl_watch
405-6180889-4156352,31-Dec-22,07-Jan-23,Approved,DRvxBWp9RRMA, ,AmazonPrePaidLabel,0, ,ATS,5.1355E+11,Seller,N,Y,B084MK46HJ,PRIME-LWWC16176140,Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-DAMAGED_BY_FC,Y,C-Returns,Replacement, ,19-Jan-23,585,1, , , , , , ,gl_watch
408-6995315-3537942,25-Dec-22,07-Jan-23,Approved,DM5dB9pQRRMA, ,AmazonPrePaidLabel,138,INR,ATS,5.13549E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-UNWANTED_ITEM,Y,C-Returns,StandardRefund,IN-11479,13-Jan-23,585,1, , , , , ,585,gl_watch
407-3604607-7559534,04-Jan-23,07-Jan-23,Approved,DRNqBKpsRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.13549E+11,Seller,N,Y,B07PHZ1JML,PRIME-LWWC16176059B,Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black,1,CR-MISSED_ESTIMATED_DELIVERY,Y,C-Returns,StandardRefund,IN-12120, ,649,1, , , , , , ,gl_home
405-0259218-6291571,16-Dec-22,07-Jan-23,Approved,D3NlBLpQRRMA, ,AmazonPrePaidLabel,230,INR,ATS,5.13549E+11,Seller,N,Y,B07PDXGR22,PRIME-LWWC16176092B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewellery,1,CR-DEFECTIVE,N,Amazon CS,StandardRefund,IN-10815,14-Jan-23,699,1, , , , , ,699,gl_home
406-3527305-3626701,02-Jan-23,07-Jan-23,Approved,D3yKBNpTRRMA, ,AmazonPrePaidLabel,230,INR,ATS,5.13548E+11,Seller,N,Y,B07PXFPJ9X,PRIME-LWSB19203010B,Leather World Vegan Leather Sling Bag for Men and Women Cross Body Travel Messenger Crossbody Shoulder Bag Messenger Bag Office Bag,1,AMZ-PG-APP-TOO-LARGE,Y,C-Returns,StandardRefund,IN-11995,13-Jan-23,549,1, , , , , ,599,gl_shoes
407-9871605-7195560,06-Jan-23,08-Jan-23,Approved,DVRBw2pqRRMA, ,AmazonPrePaidLabel,0, ,ATS,5.13552E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-DEFECTIVE,Y,C-Returns,Replacement, ,16-Jan-23,535,1, , , , , , ,gl_watch
406-0525514-8219504,05-Jan-23,08-Jan-23,Approved,DyRzwRp2RRMA, ,AmazonPrePaidLabel,103.5,INR,ATS,5.1355E+11,Seller,N,Y,B084MK46HJ,PRIME-LWWC16176140,Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-UNWANTED_ITEM,Y,C-Returns,StandardRefund,IN-12180,11-Jan-23,585,1, , , , , ,585,gl_watch
406-7646330-5492362,04-Jan-23,08-Jan-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.21764E+11,Not Computed,N,Y,B08NK29KNK,PRIME-LWDB19204089,Leather World Leather 27 Cms Travel Duffle(NWSHOEDB_ Brown),1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-12154,11-Jan-23, , , , , , , , ,gl_luggage
406-0138801-2085145,01-Jan-23,08-Jan-23,Approved,DVpcwYpCRRMA, ,AmazonPrePaidLabel,276,INR,ATS,5.1355E+11,Seller,N,Y,B08LS5WT3J,PRIME-LWWC20216139,Leather World 10 Slots Faux Leather Men Watch Box Acrylic Display Organizer Case Women Storage Jewellery - Brown,1,CR-DEFECTIVE,Y,C-Returns,StandardRefund,IN-11908,13-Jan-23,899,1, , , , , ,899,gl_watch
407-5185971-6950767,05-Jan-23,08-Jan-23,Approved,D3pCwWp1RRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.1355E+11,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,StandardRefund,IN-12234,13-Jan-23,699,1, , , , , ,699,gl_home
404-7190514-4777138,22-Dec-22,08-Jan-23,Approved,DDpYwSpVRRMA, ,AmazonPrePaidLabel,241.5,INR,ATS,5.1355E+11,Seller,N,Y,B07P9ZDR8D,PRIME-LWOB16171147B,Leather World 15.6 inch Office Bags for Men Messenger Expandable Large Laptop Bag Stylish Cross Body Briefcase Unisex Brown,1,CR-SWITCHEROO,N,Amazon CS,StandardRefund,IN-11253, ,939,1, , , , , ,939,gl_luggage
406-9782442-6401943,21-Dec-22,08-Jan-23,Approved,DbngwFpcRRMA, ,AmazonPrePaidLabel,69,INR,ATS,5.1355E+11,Seller,N,Y,B0837TDP66,PRIME-LWHK2020102,Leather World Water-Resistant Polyester Convertible Duffel Bag & Rucksack for Men and Women Trekking Bag with Laptop Compartment Black,1,CR-QUALITY_UNACCEPTABLE,Y,Amazon CS,StandardRefund,IN-11216, ,806,1, , , , , ,806,gl_luggage
403-5663893-0589100,28-Dec-22,08-Jan-23,Approved,DDqhwqpJRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.1355E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,AMZ-PG-WJ-TOO-LARGE,Y,C-Returns,StandardRefund,IN-11630, ,585,1, , , , , , ,gl_watch
403-4954285-6177120,04-Jan-23,08-Jan-23,Approved,DVqPwmpMRRMA, ,AmazonPrePaidLabel,115,INR,ATS,5.1355E+11,Seller,N,Y,B07PFQ1K7G,PRIME-LWWC16176075B,Leather World 12 Slots PU Leather Men Watch Box Acrylic Display Organizer Case Women Storage Jewellery - Blue,1,CR-DEFECTIVE,Y,C-Returns,StandardRefund,IN-12158,13-Jan-23,949,1, , , , , ,949,gl_home
408-2191026-4966709,25-Dec-22,08-Jan-23,Approved,DdqvwXpsRRMA, ,AmazonPrePaidLabel,138,INR,ATS,5.1355E+11,Seller,N,N,B0BGSCV94W,28LWLB22210,Leather World Formal Casual Black Stylish Genuine Leather Belts for Women (28),1,CR-QUALITY_UNACCEPTABLE,Y,Amazon CS,StandardRefund,IN-11466, , ,1, , , , , , ,gl_apparel
406-1717307-2177110,30-Dec-22,08-Jan-23,Approved,DRqJwDpQRRMA, ,AmazonPrePaidLabel,138,INR,ATS,1.49311E+13,Seller,N,Y,B0779969J9,PRIME-LWWC16176135,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewellery - Tan,1,AMZ-PG-WJ-TOO-SMALL,Y,C-Returns,StandardRefund,IN-11789,14-Jan-23,683,1, , , , , ,683,gl_watch
408-2191026-4966709,25-Dec-22,08-Jan-23,Approved, , ,AmazonPrePaidLabel,0, , , ,Seller,N,N,B0BGSCV94W,28LWLB22210,Leather World Formal Casual Black Stylish Genuine Leather Belts for Women (28),1,CR-SWITCHEROO,Y,Amazon CS,StandardRefund, , , ,1, , , , , , ,gl_apparel
402-7626922-9175506,04-Jan-23,08-Jan-23,Approved,DSqkwBpNRRMA, ,AmazonPrePaidLabel,184,INR,ATS,5.1355E+11,Seller,N,N,B08LNM3X1R,PRIME-LWWC20216110,Leather World Pu Watch Box Case Layer Lock 8 Slots Watches Storage Organizer Boxes Case for Men and Women - Blue,1,CR-SWITCHEROO,Y,C-Returns,StandardRefund,IN-12148,13-Jan-23,699,1,VALID_DIFF_ITEM_RECEIVED,14402-65765-4368668,GRANT,17-Jan-23,478.54,699,gl_home
406-4914331-8327564,02-Jan-23,08-Jan-23,Approved,Dgq4w0pRRRMA, ,AmazonPrePaidLabel,287.5,INR,ATS,5.1355E+11,Seller,N,Y,B0837TDP66,PRIME-LWHK2020102,Leather World Water-Resistant Polyester Convertible Duffel Bag & Rucksack for Men and Women Trekking Bag with Laptop Compartment Black,1,AMZ-PG-BAD-DESC,Y,C-Returns,StandardRefund,IN-12028,14-Jan-23,806,1, , , , , ,806,gl_luggage
407-7384724-0813937,04-Jan-23,08-Jan-23,Approved,DMPfwKp6RRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,1.49311E+13,Seller,N,Y,B06X9QGP8N,PRIME-LWWC16176059,Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black,1,CR-UNWANTED_ITEM,Y,C-Returns,StandardRefund,IN-12157, ,699,1, , , , , , ,gl_watch
402-7872907-6086762,05-Jan-23,09-Jan-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.21784E+11,Not Computed,N,Y,B07PHZ1JML,PRIME-LWWC16176059B,Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black,1,UND-UNKNOWN,Y,Undelivered,StandardRefund,IN-12221,12-Jan-23, , , , , , , , ,gl_home
171-9782838-3407515,07-Jan-23,09-Jan-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.21819E+11,Not Computed,N,Y,B0779969J9,PRIME-LWWC16176135,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewellery - Tan,1,UND-UNKNOWN,Y,Undelivered,StandardRefund,IN-12364,11-Jan-23, , , , , , , , ,gl_watch
405-3961673-3192300,08-Jan-23,09-Jan-23,Approved,D30CwSptRRMA, ,AmazonPrePaidLabel,103.5,INR,ATS,5.13552E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,AMZ-PG-WJ-TOO-SMALL,Y,C-Returns,StandardRefund,IN-12444, ,585,1, , , , , ,585,gl_watch
403-5663893-0589100,28-Dec-22,09-Jan-23,Approved,Dd07w9pzRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.13552E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-SWITCHEROO,Y,Amazon CS,StandardRefund,IN-11630,17-Jan-23,585,1, , , , , ,585,gl_watch
408-8423868-8169950,01-Jan-23,09-Jan-23,Approved,DV0SwtpRRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.13552E+11,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-SWITCHEROO,Y,C-Returns,StandardRefund,IN-11955,14-Jan-23, ,1, , , , , , ,gl_home
406-8796150-7694703,05-Jan-23,09-Jan-23,Approved,DwGSwkp0RRMA, ,AmazonPrePaidLabel,230,INR,ATS,5.13551E+11,Seller,N,N,B08LNM3X1R,PRIME-LWWC20216110,Leather World Pu Watch Box Case Layer Lock 8 Slots Watches Storage Organizer Boxes Case for Men and Women - Blue,1,AMZ-PG-BAD-DESC,Y,C-Returns,StandardRefund,IN-12208,16-Jan-23,699,1, , , , , ,699,gl_home
407-4042341-8328316,06-Jan-23,09-Jan-23,Approved,DMGVw7p4RRMA, ,AmazonPrePaidLabel,138,INR,ATS,5.13551E+11,Seller,N,Y,B0779969J9,PRIME-LWWC16176135,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewellery - Tan,1,AMZ-PG-WJ-TOO-SMALL,Y,C-Returns,StandardRefund,IN-12283,16-Jan-23,633,1, , , , , ,683,gl_watch
405-2897266-9206709,04-Jan-23,09-Jan-23,Approved,DVdNwVppRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.13551E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,AMZ-PG-WJ-TOO-LARGE,Y,C-Returns,StandardRefund,IN-12131,16-Jan-23,585,1, , , , , ,585,gl_watch
403-3277121-5817966,06-Jan-23,09-Jan-23,Approved,D0d3wZp3RRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.13551E+11,Seller,N,Y,B084MKF1S8,PRIME-LWWC16176141,Leather World 10 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Brown,1,AMZ-PG-WJ-TOO-SMALL,Y,C-Returns,StandardRefund,IN-12244,14-Jan-23,799,1, , , , , ,849,gl_watch
408-0117347-3797961,23-Dec-22,09-Jan-23,Approved,D1dgwpp4RRMA, ,AmazonPrePaidLabel,345,INR,ATS,5.13551E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-SWITCHEROO,N,Amazon CS,StandardRefund,IN-11335,14-Jan-23,1440,2, , , , , ,585,gl_watch
408-0117347-3797961,23-Dec-22,09-Jan-23,Approved,DldxwgpbRRMA, ,AmazonPrePaidLabel,345,INR,ATS,5.13551E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-DAMAGED_BY_CARRIER,N,Amazon CS,StandardRefund,IN-11335, ,1440,2, , , , , , ,gl_watch
404-6335456-8229109,26-Dec-22,09-Jan-23,Approved,DXrkwmpHRRMA, ,AmazonPrePaidLabel,138,INR,ATS,5.13551E+11,Seller,N,Y,B07MW1PPGM,PRIME-LWSB16173009,Leather World PU Leather Sling Cross Body Travel Office Business Messenger Bag for Men Women r (23 x 10x 29 cm) (Brown),1,CR-SWITCHEROO,Y,Amazon CS,StandardRefund,IN-11550,18-Jan-23,699,1, , , , , ,649,gl_luggage
407-3214846-9640311,07-Jan-23,09-Jan-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.21806E+11,Not Computed,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-12352,12-Jan-23, , , , , , , , ,gl_watch
404-7136703-1618718,02-Jan-23,09-Jan-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.21728E+11,Not Computed,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-11977,14-Jan-23, , , , , , , , ,gl_watch
407-9303118-0092366,03-Jan-23,09-Jan-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.21745E+11,Not Computed,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-12104,14-Jan-23, , , , , , , , ,gl_watch
408-2816035-5341932,03-Jan-23,09-Jan-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.21728E+11,Not Computed,N,Y,B0837WB6BT,PRIME-LWHK2020103,Leather World Polyester 28 Cms Travel Duffle(Hiking_ Black),1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-12049,13-Jan-23, , , , , , , , ,gl_luggage
404-1605628-0819526,06-Jan-23,10-Jan-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.21802E+11,Not Computed,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-12257,14-Jan-23, , , , , , , , ,gl_watch
402-5716581-3605101,05-Jan-23,10-Jan-23,Approved,D3z5wVpZRRMA, ,AmazonPrePaidLabel,287.5,INR,ATS,5.13553E+11,Seller,N,Y,B0837TDP66,PRIME-LWHK2020102,Leather World Water-Resistant Polyester Convertible Duffel Bag & Rucksack for Men and Women Trekking Bag with Laptop Compartment Black,1,AMZ-PG-BAD-DESC,Y,C-Returns,StandardRefund,IN-12225,16-Jan-23,756,1, , , , , ,806,gl_luggage
171-5195722-9546740,05-Jan-23,10-Jan-23,Approved,DMzLw5ppRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.13553E+11,Seller,N,Y,B084C52Z6M,PRIME-LWOB19201079,Leather World Vegan Leather Laptop Bag Premium 15.6 inch Laptop Briefcase Expandable Water-Resistant Shoulder Messenger Bag Computer Bag for Travel Business School Men and Women Brown,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,StandardRefund,IN-12222, ,1139,1, , , , , , ,gl_shoes
