amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,url,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,fulfilled-by,is-iba 
171-0720201-4785154,,2023-06-19T05:24:16+00:00,2023-06-19T05:39:30+00:00,Pending,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women,LG6077,B07QKC3VWF,Unshipped,1,INR,437,66.66,,,,,,,Delhi Cantt,DELHI,110010,IN,,FALSE,,,Easy Ship,FALSE
407-5421903-1237969,,2023-06-19T04:44:20+00:00,2023-06-19T04:59:01+00:00,Pending,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Unshipped,1,INR,649,69.54,,,,,,,AHMEDABAD,GUJARAT,380013,IN,,TRUE,,,Easy Ship,FALSE
408-0679028-1934740,,2023-06-19T04:15:15+00:00,2023-06-19T04:30:37+00:00,Pending,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather Travel Duffle Sports Gym Bag for Men Women Luggage (Brown),LEATHERGIFTSDB16174098,B09RGZM64S,Unshipped,1,INR,449,48.11,,,,,,,HYDERABAD,TELANGANA,500059,IN,,FALSE,,,Easy Ship,FALSE
408-6343521-8842722,,2023-06-19T03:28:44+00:00,2023-06-19T03:42:38+00:00,Pending,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Unshipped,1,INR,399,42.75,,,,,,,Pathankot,Punjab,145001,IN,,FALSE,,,Easy Ship,FALSE
171-8030626-1213140,,2023-06-19T03:19:15+00:00,2023-06-19T03:34:04+00:00,Pending,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 6 Slots of Watches for Men and Women with Transparent Display Blue,UA-862R-7HFS,B0C53SHJHD,Unshipped,1,INR,599,64.18,,,,,,,AHMEDABAD,GUJARAT,380052,IN,,FALSE,,,Easy Ship,FALSE
402-8703048-5269963,,2023-06-19T03:13:04+00:00,2023-06-19T03:26:03+00:00,Pending,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Unshipped,1,INR,399,42.75,,,,,,,JAMMU,JAMMU & KASHMIR,180001,IN,,FALSE,,,Easy Ship,FALSE
405-8092799-8089929,,2023-06-19T02:13:22+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Unshipped,1,INR,649,69.54,,,,,,,BENGALURU,KARNATAKA,560103,IN,,FALSE,,,Easy Ship,FALSE
405-7492040-1681931,,2023-06-19T01:55:28+00:00,2023-06-20T04:50:24+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watches for Men and Women(BROWN),4 brown plain,B0C6MPXVQZ,Unshipped,1,INR,399,42.75,,,,,,,AHMEDABAD,GUJARAT,380061,IN,,FALSE,,,Easy Ship,FALSE
402-6039975-1171556,,2023-06-18T20:39:01+00:00,2023-06-20T04:50:24+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 6 Slots of Watches for Men and Women with Transparent Display Blue,UA-862R-7HFS,B0C53SHJHD,Unshipped,2,INR,1198,128.36,,,,,,,MUMBAI,MAHARASHTRA,400013,IN,,FALSE,,,Easy Ship,FALSE
404-2514803-6725925,,2023-06-18T19:11:13+00:00,2023-06-18T19:26:34+00:00,Pending,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Window),LGWC20216077,B08M3RGWYD,Unshipped,1,INR,449,48.11,,,,,,,JALANDHAR,PUNJAB,144001,IN,,FALSE,,,Easy Ship,FALSE
403-4893413-3515539,,2023-06-18T17:39:58+00:00,2023-06-20T04:50:24+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Unshipped,1,INR,649,69.54,,,,,,,BENGALURU,KARNATAKA,562106,IN,,FALSE,,,Easy Ship,FALSE
406-6064774-6003557,,2023-06-18T17:27:33+00:00,2023-06-19T09:25:55+00:00,Shipped - Picked Up,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,Fly Fashion Watch Box Holder Organizer Case in 12 Slots of Watches for Men and Women.,FLYWC6076,B0C1P4YD3Z,Shipped,1,INR,999,144.77,,,,,42.33,,BENGALURU,KARNATAKA,560038,IN,VPC-44571-90342437 Coupon,FALSE,,,Easy Ship,FALSE
406-5189321-2888307,,2023-06-18T15:25:17+00:00,2023-06-20T04:50:24+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Unshipped,1,INR,649,69.54,,,,,,,NEW DELHI,DELHI,110016,IN,,FALSE,,,Easy Ship,FALSE
402-7812759-6180352,,2023-06-18T15:20:22+00:00,2023-06-20T04:50:22+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Unisex Premium Leatherette Travel Toiletry Shaving Kit Pouch (Brown),LGTP202102,B098DM8Q5V,Unshipped,1,INR,480,51.43,,,,,,,Secunderabad,TELANGANA,500010,IN,,FALSE,,,Easy Ship,FALSE
408-7521522-2032363,,2023-06-18T15:15:15+00:00,2023-06-20T04:50:22+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 6 Slots of Watches for Men and Women with Transparent Display Blue,UA-862R-7HFS,B0C53SHJHD,Unshipped,1,INR,599,64.18,,,,,,,BIDHAN NAGAR,WEST BENGAL,700091,IN,,FALSE,,,Easy Ship,FALSE
402-1684472-2733906,,2023-06-18T15:04:56+00:00,2023-06-20T04:50:22+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Window),LGWC20216077,B08M3RGWYD,Unshipped,1,INR,449,48.1,,,,,,,MUMBAI,MAHARASHTRA,400091,IN,,FALSE,,,Easy Ship,FALSE
408-2572025-3899543,,2023-06-18T14:55:03+00:00,2023-06-20T04:50:22+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Plain),LGWC20216097,B08M3ZR6ZC,Unshipped,1,INR,0,,,,,,,,NEW DELHI,DELHI,110059,IN,,FALSE,,,Easy Ship,FALSE
404-8207317-1785924,,2023-06-18T14:35:14+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 10 Slots of Watches for Men and Women with Transparent Display Coffee Brown,FLYWC6081,B0C6R3F7SN,Unshipped,1,INR,899,130.28,,,,,38.09,,NEW DELHI,DELHI,110021,IN,VPC-44571-90342437 Coupon,FALSE,,,Easy Ship,FALSE
408-7902987-2826753,,2023-06-18T12:48:25+00:00,2023-06-20T04:50:22+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Unshipped,1,INR,649,69.54,,,,,,,HYDERABAD,TELANGANA,500081,IN,,FALSE,,,Easy Ship,FALSE
405-9919302-5677969,,2023-06-18T12:30:36+00:00,2023-06-20T04:50:22+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Unshipped,1,INR,599,64.18,,,,,,,HYDERABAD,TELANGANA,500083,IN,,FALSE,,,Easy Ship,FALSE
403-1586616-6969924,,2023-06-18T12:00:27+00:00,2023-06-19T09:36:22+00:00,Shipped - Picked Up,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Shipped,1,INR,599,64.18,,,,,,,NEW DELHI,DELHI,110052,IN,,FALSE,,,Easy Ship,FALSE
408-0010145-1299529,,2023-06-18T11:49:52+00:00,2023-06-18T16:15:39+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,,0,,,,,,,,,,KALIMPONG,WEST BENGAL,734301,IN,,FALSE,,,Easy Ship,FALSE
408-1926052-8243512,,2023-06-18T10:54:24+00:00,2023-06-18T14:25:13+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,Fly Fashion Watch Box Holder Organizer Case in 6 Slots of Watches for Men and Women,FLYWC16176113,B0C1NZ44W8,,0,INR,422.88,76.12,,,,,,,MUMBAI,MAHARASHTRA,400014,IN,,FALSE,,,Easy Ship,FALSE
408-1042633-3820365,,2023-06-18T10:10:25+00:00,2023-06-20T04:50:22+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Unshipped,1,INR,649,69.54,,,,,,,KANPUR,UTTAR PRADESH,208024,IN,,FALSE,,,Easy Ship,FALSE
406-9306614-6852317,,2023-06-18T09:31:37+00:00,2023-06-20T04:50:22+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Unshipped,1,INR,599,64.18,,,,,,,HYDERABAD,TELANGANA,500027,IN,,FALSE,,,Easy Ship,FALSE
402-5962075-3165962,,2023-06-18T08:44:36+00:00,2023-06-20T04:50:22+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Unshipped,1,INR,649,69.54,,,,,,,AMRITSAR,PUNJAB,143001,IN,,FALSE,,,Easy Ship,FALSE
403-4428385-0375543,,2023-06-18T08:04:32+00:00,2023-06-19T09:25:58+00:00,Shipped - Picked Up,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,Fly Fashion Watch Box Holder Organizer Case in 10 Slots of Watches for Men and Women Coffee brown,FLYWC6141,B0C6QSZZCQ,Shipped,1,INR,799,121.88,,,,,,,BENGALURU,KARNATAKA,560067,IN,,FALSE,,,Easy Ship,FALSE
407-7192883-5662703,,2023-06-18T08:02:46+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Unshipped,1,INR,599,64.18,,,,,,,HYDERABAD,TELANGANA,500007,IN,,FALSE,,,Easy Ship,FALSE
408-9324526-2487533,,2023-06-18T07:56:38+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Unshipped,1,INR,599,64.18,,,,,,,Trivandrum,KERALA,695601,IN,,FALSE,,,Easy Ship,FALSE
408-7971909-4036365,,2023-06-18T07:50:39+00:00,2023-06-18T11:58:46+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 6 Slots of Watches for Men and Women with Transparent Display Blue,UA-862R-7HFS,B0C53SHJHD,,0,,,,,,,,,,Villupuram,TAMIL NADU,605602,IN,,FALSE,,,Easy Ship,FALSE
408-1372289-8520314,,2023-06-18T07:46:35+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Unshipped,1,INR,599,64.18,,,,,,,UDAIPUR,RAJASTHAN,313001,IN,,FALSE,,,Easy Ship,FALSE
405-7190232-5584339,,2023-06-18T07:39:21+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Unshipped,1,INR,599,64.18,,,,,,,JAIPUR,RAJASTHAN,302004,IN,,FALSE,,,Easy Ship,FALSE
405-8919367-4431534,,2023-06-18T07:30:48+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 10 Slots of Watches for Men and Women with Transparent Display Coffee Brown,FLYWC6081,B0C6R3F7SN,Unshipped,1,INR,899,130.28,,,,,38.09,,Shivamogga,KARNATAKA,577204,IN,VPC-44571-90342437 Coupon,FALSE,,,Easy Ship,FALSE
407-1911285-1337151,,2023-06-18T07:26:33+00:00,2023-06-19T09:36:46+00:00,Shipped - Picked Up,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Shipped,1,INR,599,64.18,,,,,,,VASAI VIRAR,MAHARASHTRA,401209,IN,,FALSE,,,Easy Ship,FALSE
403-6420612-6194748,,2023-06-18T07:22:09+00:00,2023-06-19T09:25:59+00:00,Shipped - Picked Up,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Shipped,1,INR,599,64.18,,,,,,,NEW DELHI,DELHI,110034,IN,,FALSE,,,Easy Ship,FALSE
406-8508804-2697159,,2023-06-18T06:59:53+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Unshipped,1,INR,599,64.18,,,,,,,JAIPUR,RAJASTHAN,302021,IN,,FALSE,,,Easy Ship,FALSE
405-8500629-3591509,,2023-06-18T06:54:51+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Unshipped,1,INR,599,64.18,,,,,,,VISAKHAPATNAM,ANDHRA PRADESH,530046,IN,,FALSE,,,Easy Ship,FALSE
407-4060747-5374747,,2023-06-18T06:43:07+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women,LG6077,B07QKC3VWF,Unshipped,1,INR,437,66.66,,,,,,,Kanchipuram,TAMIL NADU,631552,IN,,FALSE,,,Easy Ship,FALSE
407-8959890-5863558,,2023-06-18T06:38:34+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Unshipped,1,INR,599,64.18,,,,,,,Changanacherry,KERALA,686536,IN,,FALSE,,,Easy Ship,FALSE
405-0967182-6069919,,2023-06-18T06:31:37+00:00,2023-06-19T09:25:56+00:00,Shipped - Picked Up,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Shipped,1,INR,599,64.18,,,,,,,BENGALURU,KARNATAKA,560074,IN,,FALSE,,,Easy Ship,FALSE
403-3343608-5313942,,2023-06-18T06:22:20+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 8 Slots Watch Box Case Leatherette Storage Organizer Men Women (Blue),LGWC20216104,B08M8T49D1,Unshipped,1,INR,799,85.61,,,,,,,VADODARA,GUJARAT,390010,IN,,FALSE,,,Easy Ship,FALSE
408-7830547-7584359,,2023-06-18T06:20:02+00:00,2023-06-19T09:37:07+00:00,Shipped - Picked Up,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Shipped,1,INR,599,64.18,,,,,,,VASAI VIRAR,MAHARASHTRA,401209,IN,,FALSE,,,Easy Ship,FALSE
171-0903010-4807520,,2023-06-18T06:13:29+00:00,2023-06-19T09:36:20+00:00,Shipped - Picked Up,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Shipped,1,INR,599,64.18,,,,,,,PUNE,MAHARASHTRA,411057,IN,,FALSE,,,Easy Ship,FALSE
408-4980285-5388306,,2023-06-18T06:02:19+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Unshipped,1,INR,399,42.75,,,,,,,Hyderabad,TELANGANA,500049,IN,,FALSE,,,Easy Ship,FALSE
405-9655132-8397138,,2023-06-18T05:33:21+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Unshipped,1,INR,599,64.18,,,,,,,Chennai,TAMIL NADU,600020,IN,,FALSE,,,Easy Ship,FALSE
171-0866331-5001126,,2023-06-18T05:31:42+00:00,2023-06-19T09:35:59+00:00,Shipped - Picked Up,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Shipped,1,INR,599,64.18,,,,,,,Hyderabad,TELANGANA,500018,IN,,FALSE,,,Easy Ship,FALSE
406-4314847-8817163,,2023-06-18T05:25:23+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 6 Slots of Watches for Men and Women with Transparent Display Blue,UA-862R-7HFS,B0C53SHJHD,Unshipped,1,INR,599,64.18,,,,,,,KHANDWA,MADHYA PRADESH,450001,IN,,FALSE,,,Easy Ship,FALSE
405-6992062-0358756,,2023-06-18T05:10:05+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Unshipped,1,INR,599,64.18,,,,,,,PALAKKAD,KERALA,678001,IN,,FALSE,,,Easy Ship,FALSE
406-3706220-1040361,,2023-06-18T04:31:20+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women,LG6077,B07QKC3VWF,Unshipped,1,INR,437,66.66,,,,,,,LUDHIANA,PUNJAB,141012,IN,,FALSE,,,Easy Ship,FALSE
408-8401202-3754716,,2023-06-18T04:16:25+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Unshipped,1,INR,599,64.18,,,,,,,MUMBAI,MAHARASHTRA,400057,IN,,FALSE,,,Easy Ship,FALSE
406-6647408-5373964,,2023-06-18T04:06:42+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 12 Slots Watch Box for Men & Women (Blue),LGWC20216075,B08M8YT6P4,Unshipped,1,INR,999,101.69,,,,,44.6,,MUMBAI,MAHARASHTRA,400068,IN,VPC-44571-90342437 Coupon,FALSE,,,Easy Ship,FALSE
403-5973460-2393907,,2023-06-18T04:05:50+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Unshipped,1,INR,399,42.75,,,,,,,Alwar,RAJASTHAN,301001,IN,,FALSE,,,Easy Ship,FALSE
402-9106095-5269163,,2023-06-18T03:51:54+00:00,2023-06-18T07:59:12+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,,0,,,,,,,,,,CHENNAI,TAMIL NADU,600093,IN,,FALSE,,,Easy Ship,FALSE
404-2475307-1625116,,2023-06-18T03:37:45+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Unshipped,1,INR,599,64.18,,,,,,,THIRUVANANTHAPURAM,KERALA,695581,IN,,FALSE,,,Easy Ship,FALSE
403-8372604-8047547,,2023-06-18T03:26:07+00:00,2023-06-19T09:26:00+00:00,Shipped - Picked Up,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Shipped,1,INR,599,64.18,,,,,,,PUNE -411041,MAHARASHTRA,411041,IN,,FALSE,,,Easy Ship,FALSE
407-5353985-5703561,,2023-06-18T02:58:36+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Unshipped,1,INR,599,64.18,,,,,,,GUNTUR,ANDHRA PRADESH,522509,IN,,FALSE,,,Easy Ship,FALSE
171-5973280-4838759,,2023-06-18T02:33:46+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Unshipped,1,INR,599,64.18,,,,,,,BHADRAK,ODISHA,756100,IN,,FALSE,,,Easy Ship,FALSE
406-2285610-2454763,,2023-06-18T02:00:07+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 6 Slots of Watches for Men and Women with Transparent Display Blue,UA-862R-7HFS,B0C53SHJHD,Unshipped,1,INR,599,64.18,,,,,,,FARIDABAD,HARYANA,121002,IN,,FALSE,,,Easy Ship,FALSE
404-1309481-5238768,,2023-06-18T01:58:39+00:00,2023-06-20T04:50:24+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Unshipped,1,INR,599,64.18,,,,,,,VILLUPURAM,TAMIL NADU,606208,IN,,FALSE,,,Easy Ship,FALSE
402-4028107-5092332,,2023-06-18T01:48:41+00:00,2023-06-19T09:25:59+00:00,Shipped - Picked Up,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,Fly Fashion Watch Box Holder Organizer Case in 12 Slots of Watches for Men and Women with Transparent Display Coffee Brown,FLYWC6053,B0C6THK3D5,Shipped,1,INR,999,152.39,,,,,,,BENGALURU,KARNATAKA,560064,IN,,FALSE,,,Easy Ship,FALSE
403-7287678-8369953,,2023-06-18T01:24:08+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Unshipped,1,INR,599,64.18,,,,,,,CHENNAI,TAMIL NADU,600056,IN,,FALSE,,,Easy Ship,FALSE
403-8961046-8421102,,2023-06-17T22:58:54+00:00,2023-06-19T09:26:06+00:00,Shipped - Picked Up,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Shipped,1,INR,599,64.18,,,,,,,PUNE,MAHARASHTRA,411045,IN,,FALSE,,,Easy Ship,FALSE
403-4495526-5340341,,2023-06-17T22:20:10+00:00,2023-06-18T00:55:49+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,,0,INR,534.82,64.18,,,,,,,KOHIMA,NAGALAND,797001,IN,,FALSE,,,Easy Ship,FALSE
403-7278466-7852333,,2023-06-17T22:18:48+00:00,2023-06-20T04:50:23+00:00,Pending - Waiting for Pick Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 6 Slots of Watches for Men and Women with Transparent Display Blue,UA-862R-7HFS,B0C53SHJHD,Unshipped,1,INR,599,64.18,,,,,,,KOHIMA,NAGALAND,797001,IN,,FALSE,,,Easy Ship,FALSE
