order_id,order_date,sku,quantity,platformID,platform
171-2682976-9244301,2023-06-12,4 PLAIN TAN,1,B0C6MPYKL1,A_LG
408-5915322-1301128,2023-06-12,LGWC20216140,1,B08M3SCS77,A_LG
407-1149841-3261934,2023-06-12,LWWC20216094,1,B0779BZV2M,A_LG
408-7507386-1489154,2023-06-12,FLYWC16176112,1,B0C1NXY1HY,A_LG
407-3411028-6762765,2023-06-12,LGWC20216140,1,B08M3SCS77,A_LG
407-4560280-6027538,2023-06-12,4 window black,1,B0C6MP8ZNS,A_LG
405-5369033-3644331,2023-06-12,4 plain black,1,B0C6MQZVSB,A_LG
402-4335989-2330732,2023-06-12,LEATHERGIFTSSB18193021,1,B07S34V42F,A_LG
405-8796606-5164350,2023-06-12,LGWC20216140,1,B08M3SCS77,A_LG
405-0068662-9522746,2023-06-12,LGWC20216097,1,B08M3ZR6ZC,A_LG
408-3666894-6661924,2023-06-12,LGWC20216097,1,B08M3ZR6ZC,A_LG
406-4485211-9541958,2023-06-12,LGBP20213083,1,B08MCDRDCC,A_LG
171-7377558-4620322,2023-06-12,FLYWC16176115,1,B0C1NV3R7J,A_LG
407-2989905-7952357,2023-06-12,4 brown plain,1,B0C6MPXVQZ,A_LG
402-6140808-7279515,2023-06-12,FLYWC6141,1,B0C6QSZZCQ,A_LG
408-0147244-4657124,2023-06-12,FLYWC6141,1,B0C6QSZZCQ,A_LG
408-5059066-5523557,2023-06-13,LGHK20201103,1,B083ZZL6FF,A_LG
408-8244481-5686754,2023-06-13,LG6077,1,B07QKC3VWF,A_LG
171-2033007-1877155,2023-06-13,LGWC20216106,1,B07BGVBYDZ,A_LG
406-6536352-7031512,2023-06-13,LGWC20216140,1,B08M3SCS77,A_LG
406-7012950-8078707,2023-06-13,4 PLAIN TAN,1,B0C6MPYKL1,A_LG
408-1771523-1071524,2023-06-13,LGWC20216077,1,B08M3RGWYD,A_LG
407-0430255-9028316,2023-06-13,LGWC20216097,1,B08M3ZR6ZC,A_LG
408-1916038-5813134,2023-06-13,UA-862R-7HFS,1,B0C53SHJHD,A_LG
403-0188327-0138763,2023-06-13,LGWC20216140,1,B08M3SCS77,A_LG
403-5350298-7097959,2023-06-13,LGWC20216140,1,B08M3SCS77,A_LG
403-0088256-8593929,2023-06-13,4 plain black,1,B0C6MQZVSB,A_LG
405-0303831-4080353,2023-06-13,LGWC20216091,1,B08M9GYF1G,A_LG
404-9845481-8394716,2023-06-13,UA-862R-7HFS,1,B0C53SHJHD,A_LG
171-9840725-3518759,2023-06-13,LGWC20216140,1,B08M3SCS77,A_LG
402-0328678-5299531,2023-06-13,4 PLAIN TAN,1,B0C6MPYKL1,A_LG
404-0457288-3993960,2023-06-13,FLYBP20213012,1,B08NTGD8QW,A_LG
171-2113141-8584324,2023-06-13,LGDB16174098,1,B098B9T4QP,A_LG
404-0792169-7909138,2023-06-13,4 brown plain,1,B0C6MPXVQZ,A_LG
403-8222330-5412342,2023-06-13,4 brown plain,1,B0C6MPXVQZ,A_LG
406-5769702-4603528,2023-06-13,4 brown plain,1,B0C6MPXVQZ,A_LG
405-9501649-7529110,2023-06-13,4 PLAIN TAN,1,B0C6MPYKL1,A_LG
408-3402315-0904347,2023-06-13,4 PLAIN TAN,1,B0C6MPYKL1,A_LG
405-9329327-6022759,2023-06-13,LG6077,1,B07QKC3VWF,A_LG
171-9870219-8121903,2023-06-13,LGWC20216140,1,B08M3SCS77,A_LG
405-9366814-2769117,2023-06-13,LG6077,1,B07QKC3VWF,A_LG
403-3980863-4888358,2023-06-13,4 brown plain,1,B0C6MPXVQZ,A_LG
171-5216703-6801103,2023-06-13,4 brown plain,1,B0C6MPXVQZ,A_LG
403-3217764-9445110,2023-06-14,LGWC20216140,1,B08M3SCS77,A_LG
402-7202322-7239541,2023-06-14,LGWC20216140,1,B08M3SCS77,A_LG
405-1614340-6055505,2023-06-14,LGWC20216140,1,B08M3SCS77,A_LG
405-1264726-1572318,2023-06-14,FLYWC6141,1,B0C6QSZZCQ,A_LG
403-4277410-0369132,2023-06-14,LGWC20216140,1,B08M3SCS77,A_LG
402-8006488-5233101,2023-06-14,LGWC20216140,4,B08M3SCS77,A_LG
406-0677761-9207501,2023-06-14,LGDB16174099,1,B098BCJY1T,A_LG
